congress,chamber,rollnumber,icpsr,cast_code,prob
115,House,794,15448,6,100
115,House,795,15448,1,100
115,House,796,15448,6,99.8
115,House,797,15448,1,76
115,House,798,15448,1,89.8
115,House,799,15448,1,
115,House,800,15448,1,
115,House,801,15448,1,100
115,House,802,15448,6,99.9
115,House,803,15448,6,100
115,House,804,15448,6,100
115,House,805,15448,1,100
115,House,806,15448,6,100
115,House,807,15448,1,100
115,House,808,15448,6,99.9
115,House,809,15448,6,96.6
115,House,810,15448,1,
115,House,811,15448,9,100
115,House,812,15448,6,100
115,House,813,15448,1,
115,House,814,15448,1,100
115,House,815,15448,6,100
115,House,816,15448,1,100
115,House,817,15448,6,99.8
115,House,818,15448,1,100
115,House,819,15448,6,98
115,House,820,15448,6,100
115,House,821,15448,6,100
115,House,822,15448,9,
115,House,823,15448,9,
115,House,824,15448,6,100
115,House,825,15448,6,100
115,House,826,15448,1,79.2
115,House,827,15448,1,100
115,House,828,15448,6,96.2
115,House,829,15448,1,48
115,House,830,15448,6,100
115,House,831,15448,6,100
115,House,832,15448,1,
115,House,833,15448,1,
115,House,834,15448,1,62
115,House,835,15448,9,
115,House,836,15448,9,
115,House,837,15448,1,
115,House,838,15448,1,
115,House,839,15448,1,59.4
115,House,840,15448,6,100
115,House,841,15448,6,100
115,House,842,15448,6,96.2
115,House,843,15448,1,100
115,House,844,15448,6,99.7
115,House,845,15448,6,100
115,House,846,15448,6,86
115,House,847,15448,1,
115,House,848,15448,1,
115,House,849,15448,1,
115,House,850,15448,6,100
115,House,851,15448,6,99.9
115,House,852,15448,1,
115,House,853,15448,9,
115,House,854,15448,1,
115,House,855,15448,1,
115,House,856,15448,1,99.5
115,House,857,15448,6,100
115,House,858,15448,6,100
115,House,859,15448,1,100
115,House,860,15448,6,99.9
115,House,861,15448,1,
115,House,862,15448,1,99.7
115,House,863,15448,6,92.2
115,House,864,15448,6,100
115,House,865,15448,6,48.5
115,House,866,15448,6,99.9
115,House,867,15448,1,100
115,House,868,15448,1,
115,House,869,15448,6,97
115,House,870,15448,6,100
115,House,871,15448,1,100
115,House,872,15448,1,94.9
115,House,873,15448,6,100
115,House,874,15448,1,
115,House,875,15448,1,
115,House,876,15448,6,100
115,House,877,15448,6,100
115,House,878,15448,6,100
115,House,879,15448,6,100
115,House,880,15448,6,100
115,House,881,15448,6,100
115,House,882,15448,6,100
115,House,883,15448,1,100
115,House,884,15448,6,100
115,House,885,15448,1,64.7
115,House,886,15448,6,54.9
115,House,887,15448,1,50.6
115,House,888,15448,1,
115,House,889,15448,1,
115,House,890,15448,1,
115,House,891,15448,6,100
115,House,892,15448,6,100
115,House,893,15448,6,99.9
115,House,894,15448,1,
115,House,895,15448,1,75.2
115,House,896,15448,6,70.8
115,House,897,15448,6,100
115,House,898,15448,6,100
115,House,899,15448,1,42.4
115,House,900,15448,6,74.8
115,House,901,15448,6,100
115,House,902,15448,6,99.8
115,House,903,15448,6,100
115,House,904,15448,6,99.3
115,House,905,15448,6,99.9
115,House,906,15448,6,100
115,House,907,15448,6,99.6
115,House,908,15448,6,97.2
115,House,909,15448,1,84.5
115,House,910,15448,6,100
115,House,911,15448,1,100
115,House,912,15448,6,100
115,House,913,15448,9,74.2
115,House,914,15448,1,
115,House,915,15448,1,
115,House,916,15448,1,
115,House,917,15448,6,100
115,House,918,15448,6,100
115,House,919,15448,1,42.8
115,House,920,15448,1,99.9
115,House,921,15448,6,99.4
115,House,922,15448,1,50.6
115,House,923,15448,6,98.9
115,House,924,15448,6,100
115,House,925,15448,6,100
115,House,926,15448,6,39.7
115,House,927,15448,6,56.7
115,House,928,15448,1,100
115,House,929,15448,1,99.7
115,House,930,15448,6,99.9
115,House,931,15448,1,
115,House,932,15448,1,72.1
115,House,933,15448,1,71.4
115,House,934,15448,1,99.8
115,House,935,15448,1,97.7
115,House,936,15448,6,100
115,House,937,15448,1,29.8
115,House,938,15448,1,
115,House,939,15448,1,
115,House,940,15448,1,
115,House,941,15448,9,100
115,House,942,15448,9,100
115,House,943,15448,1,45.2
115,House,944,15448,1,100
115,House,945,15448,1,
115,House,946,15448,1,100
115,House,947,15448,6,100
115,House,948,15448,6,100
115,House,949,15448,1,44.7
115,House,950,15448,6,100
115,House,951,15448,1,97.9
115,House,952,15448,1,99.5
115,House,953,15448,6,99.9
115,House,954,15448,1,99.9
115,House,955,15448,1,99.8
115,House,956,15448,6,99.5
115,House,957,15448,1,100
115,House,958,15448,6,99.7
115,House,959,15448,6,99.4
115,House,960,15448,6,100
115,House,961,15448,6,99.1
115,House,962,15448,1,99
115,House,963,15448,1,100
115,House,964,15448,6,99.7
115,House,965,15448,1,99.7
115,House,966,15448,1,
115,House,967,15448,1,56.9
115,House,968,15448,6,100
115,House,969,15448,6,100
115,House,970,15448,1,
115,House,971,15448,1,
115,House,972,15448,1,53.4
115,House,973,15448,6,99.9
115,House,974,15448,6,99.9
115,House,975,15448,6,99.4
115,House,976,15448,1,100
115,House,977,15448,1,
115,House,978,15448,1,47.8
115,House,979,15448,9,100
115,House,980,15448,9,100
115,House,981,15448,9,100
115,House,982,15448,1,100
115,House,983,15448,6,92.4
115,House,984,15448,1,97.3
115,House,985,15448,1,51.6
115,House,986,15448,6,100
115,House,987,15448,6,100
115,House,988,15448,1,100
115,House,989,15448,6,100
115,House,990,15448,6,100
115,House,991,15448,6,100
115,House,992,15448,6,100
115,House,993,15448,6,100
115,House,994,15448,1,100
115,House,995,15448,1,99.5
115,House,996,15448,1,
115,House,997,15448,1,
115,House,998,15448,6,100
115,House,999,15448,6,100
115,House,1000,15448,1,
115,House,1001,15448,6,85.3
115,House,1002,15448,1,
115,House,1003,15448,1,100
115,House,1004,15448,6,99.8
115,House,1005,15448,6,100
115,House,1006,15448,6,100
115,House,1007,15448,1,100
115,House,1008,15448,1,90.6
115,House,1009,15448,1,46
115,House,1010,15448,6,88.9
115,House,1011,15448,6,100
115,House,1012,15448,9,100
115,House,1013,15448,9,100
115,House,1014,15448,9,91.8
115,House,1015,15448,9,85.8
115,House,1016,15448,9,86.9
115,House,1017,15448,9,98.8
115,House,1018,15448,9,52.8
115,House,1019,15448,9,100
115,House,1020,15448,9,41.3
115,House,1021,15448,1,99.8
115,House,1022,15448,1,
115,House,1023,15448,6,100
115,House,1024,15448,6,100
115,House,1025,15448,6,100
115,House,1026,15448,6,100
115,House,1027,15448,1,100
115,House,1028,15448,6,98.9
115,House,1029,15448,9,100
115,House,1030,15448,9,100
115,House,1031,15448,1,100
115,House,1032,15448,6,100
115,House,1033,15448,1,49.3
115,House,1034,15448,1,100
115,House,1035,15448,6,100
