congress,chamber,rollnumber,icpsr,cast_code,prob
114,House,1013,20703,6,54.6
114,House,1014,20703,1,99.3
114,House,1015,20703,1,98.1
114,House,1016,20703,1,98.9
114,House,1017,20703,1,96.1
114,House,1018,20703,1,96.3
114,House,1019,20703,1,99.9
114,House,1020,20703,6,98.2
114,House,1021,20703,6,81.1
114,House,1022,20703,1,98.5
114,House,1023,20703,6,96.6
114,House,1024,20703,1,94.2
114,House,1025,20703,6,82.2
114,House,1026,20703,1,64.1
114,House,1027,20703,6,93.7
114,House,1028,20703,6,91.9
114,House,1029,20703,6,98.2
114,House,1030,20703,6,98.9
114,House,1031,20703,6,98.9
114,House,1032,20703,1,99.8
114,House,1033,20703,1,99.6
114,House,1034,20703,1,99.6
114,House,1035,20703,1,
114,House,1036,20703,1,
114,House,1037,20703,1,100
114,House,1038,20703,1,100
114,House,1039,20703,1,100
114,House,1040,20703,1,100
114,House,1041,20703,1,100
114,House,1042,20703,1,100
114,House,1043,20703,1,100
114,House,1044,20703,1,100
114,House,1045,20703,1,100
114,House,1046,20703,1,100
114,House,1047,20703,1,100
114,House,1048,20703,1,99.8
114,House,1049,20703,1,
114,House,1050,20703,1,
114,House,1051,20703,1,100
114,House,1052,20703,1,100
114,House,1053,20703,1,99.9
114,House,1054,20703,1,91.4
114,House,1055,20703,1,
114,House,1056,20703,1,100
114,House,1057,20703,6,100
114,House,1058,20703,1,67.8
114,House,1059,20703,6,100
114,House,1060,20703,6,99.9
114,House,1061,20703,6,100
114,House,1062,20703,6,100
114,House,1063,20703,6,91.1
114,House,1064,20703,6,100
114,House,1065,20703,6,99.9
114,House,1066,20703,6,100
114,House,1067,20703,6,99.9
114,House,1068,20703,6,99.8
114,House,1069,20703,6,100
114,House,1070,20703,6,99.8
114,House,1071,20703,1,99.7
114,House,1072,20703,1,99.6
114,House,1073,20703,6,99.9
114,House,1074,20703,6,100
114,House,1075,20703,1,100
114,House,1076,20703,1,99.8
114,House,1077,20703,1,79.5
114,House,1078,20703,1,87.2
114,House,1079,20703,1,96
114,House,1080,20703,1,100
114,House,1081,20703,1,100
114,House,1082,20703,1,99.9
114,House,1083,20703,1,100
114,House,1084,20703,1,99.4
114,House,1085,20703,1,99.9
114,House,1086,20703,1,87.7
114,House,1087,20703,1,100
114,House,1088,20703,1,99.8
114,House,1089,20703,1,100
114,House,1090,20703,1,99.9
114,House,1091,20703,1,100
114,House,1092,20703,1,100
114,House,1093,20703,6,88.8
114,House,1094,20703,6,99.1
114,House,1095,20703,1,99.2
114,House,1096,20703,1,99.9
114,House,1097,20703,6,99.7
114,House,1098,20703,1,99.6
114,House,1099,20703,1,
114,House,1100,20703,1,99.8
114,House,1101,20703,1,96.6
114,House,1102,20703,1,98.5
114,House,1103,20703,1,74.6
114,House,1104,20703,6,
114,House,1105,20703,6,
114,House,1106,20703,1,100
114,House,1107,20703,1,100
114,House,1108,20703,1,100
114,House,1109,20703,1,100
114,House,1110,20703,1,
114,House,1111,20703,6,97.6
114,House,1112,20703,6,100
114,House,1113,20703,6,100
114,House,1114,20703,6,99.8
114,House,1115,20703,9,100
114,House,1116,20703,1,100
114,House,1117,20703,6,99.9
114,House,1118,20703,6,98.4
114,House,1119,20703,6,100
114,House,1120,20703,6,95.8
114,House,1121,20703,6,100
114,House,1122,20703,6,100
114,House,1123,20703,6,100
114,House,1124,20703,6,100
114,House,1125,20703,1,98.6
114,House,1126,20703,6,22.8
114,House,1127,20703,6,94.7
114,House,1128,20703,6,99.8
114,House,1129,20703,6,100
114,House,1130,20703,6,100
114,House,1131,20703,6,100
114,House,1132,20703,6,100
114,House,1133,20703,6,100
114,House,1134,20703,6,100
114,House,1135,20703,6,100
114,House,1136,20703,6,100
114,House,1137,20703,6,99.9
114,House,1138,20703,1,70.9
114,House,1139,20703,1,100
114,House,1140,20703,1,99.9
114,House,1141,20703,1,99.9
114,House,1142,20703,6,100
114,House,1143,20703,1,100
114,House,1144,20703,1,99.9
114,House,1145,20703,1,99.9
114,House,1146,20703,1,99.5
114,House,1147,20703,6,97.8
114,House,1148,20703,1,93.4
114,House,1149,20703,1,100
114,House,1150,20703,1,99.9
114,House,1151,20703,6,97.6
114,House,1152,20703,1,97.8
114,House,1153,20703,1,91.8
114,House,1154,20703,1,99.1
114,House,1155,20703,6,27.6
114,House,1156,20703,1,89.1
114,House,1157,20703,1,100
114,House,1158,20703,1,68.2
114,House,1159,20703,1,99.9
114,House,1160,20703,1,99.9
114,House,1161,20703,1,100
114,House,1162,20703,1,99.9
114,House,1163,20703,6,99.7
114,House,1164,20703,6,100
114,House,1165,20703,6,99.9
114,House,1166,20703,1,94.5
114,House,1167,20703,1,99.9
114,House,1168,20703,6,100
114,House,1169,20703,6,100
114,House,1170,20703,6,99.9
114,House,1171,20703,6,100
114,House,1172,20703,6,100
114,House,1173,20703,6,100
114,House,1174,20703,6,100
114,House,1175,20703,6,97.5
114,House,1176,20703,6,95.2
114,House,1177,20703,1,99.2
114,House,1178,20703,1,99.9
114,House,1179,20703,1,
114,House,1180,20703,1,
114,House,1181,20703,1,100
114,House,1182,20703,1,100
114,House,1183,20703,6,100
114,House,1184,20703,6,99.8
114,House,1185,20703,6,100
114,House,1186,20703,1,68.7
114,House,1187,20703,6,99.7
114,House,1188,20703,1,100
114,House,1189,20703,1,100
114,House,1190,20703,1,100
114,House,1191,20703,1,
114,House,1192,20703,6,100
114,House,1193,20703,1,100
114,House,1194,20703,6,100
114,House,1195,20703,1,99.9
114,House,1196,20703,1,
114,House,1197,20703,1,
114,House,1198,20703,1,100
114,House,1199,20703,1,100
114,House,1200,20703,1,100
114,House,1201,20703,1,100
114,House,1202,20703,1,99.8
114,House,1203,20703,1,
114,House,1204,20703,1,
114,House,1205,20703,1,100
114,House,1206,20703,1,100
114,House,1207,20703,1,69.7
114,House,1208,20703,1,100
114,House,1209,20703,6,99.9
114,House,1210,20703,1,100
114,House,1211,20703,6,100
114,House,1212,20703,6,100
114,House,1213,20703,6,100
114,House,1214,20703,1,
114,House,1215,20703,1,
114,House,1216,20703,1,
114,House,1217,20703,1,
114,House,1218,20703,6,100
114,House,1219,20703,1,100
114,House,1220,20703,1,99.9
114,House,1221,20703,1,99.5
114,House,1222,20703,1,
114,House,1223,20703,1,
114,House,1224,20703,1,100
114,House,1225,20703,1,100
114,House,1226,20703,1,100
114,House,1227,20703,1,99.8
114,House,1228,20703,1,99.6
114,House,1229,20703,1,
114,House,1230,20703,1,
114,House,1231,20703,1,
114,House,1232,20703,6,99.9
114,House,1233,20703,6,99.9
114,House,1234,20703,6,100
114,House,1235,20703,1,100
114,House,1236,20703,1,99.8
114,House,1237,20703,1,98.1
114,House,1238,20703,1,
114,House,1239,20703,1,
114,House,1240,20703,1,
114,House,1241,20703,1,98.4
114,House,1242,20703,1,100
114,House,1243,20703,1,100
114,House,1244,20703,1,100
114,House,1245,20703,1,
114,House,1246,20703,1,
114,House,1247,20703,1,
114,House,1248,20703,1,
114,House,1249,20703,1,
114,House,1250,20703,1,99.9
114,House,1251,20703,1,
114,House,1252,20703,1,99.4
114,House,1253,20703,6,98.4
114,House,1254,20703,1,100
114,House,1255,20703,1,
114,House,1256,20703,1,98.5
114,House,1257,20703,1,96.4
114,House,1258,20703,1,
114,House,1259,20703,1,100
114,House,1260,20703,1,100
114,House,1261,20703,1,100
114,House,1262,20703,1,100
114,House,1263,20703,1,100
114,House,1264,20703,1,94.1
114,House,1265,20703,1,100
114,House,1266,20703,1,99.4
114,House,1267,20703,1,
114,House,1268,20703,1,94.8
114,House,1269,20703,1,99.8
114,House,1270,20703,1,43.1
114,House,1271,20703,6,99.8
114,House,1272,20703,1,95.3
114,House,1273,20703,1,82.7
114,House,1274,20703,1,100
114,House,1275,20703,1,97.4
114,House,1276,20703,1,
114,House,1277,20703,1,
114,House,1278,20703,1,
114,House,1279,20703,1,100
114,House,1280,20703,1,100
114,House,1281,20703,6,100
114,House,1282,20703,6,100
114,House,1283,20703,6,100
114,House,1284,20703,6,100
114,House,1285,20703,1,100
114,House,1286,20703,6,100
114,House,1287,20703,1,100
114,House,1288,20703,1,
114,House,1289,20703,1,
114,House,1290,20703,1,100
114,House,1291,20703,1,
114,House,1292,20703,1,99.1
114,House,1293,20703,1,99.9
114,House,1294,20703,1,100
114,House,1295,20703,1,100
114,House,1296,20703,1,100
114,House,1297,20703,1,99.9
114,House,1298,20703,6,100
114,House,1299,20703,1,100
114,House,1300,20703,1,99.9
114,House,1301,20703,1,
114,House,1302,20703,1,
114,House,1303,20703,1,98.7
114,House,1304,20703,1,
114,House,1305,20703,1,
114,House,1306,20703,1,
114,House,1307,20703,6,100
114,House,1308,20703,1,84.7
114,House,1309,20703,1,100
114,House,1310,20703,1,99.9
114,House,1311,20703,1,
114,House,1312,20703,1,
114,House,1313,20703,1,100
114,House,1314,20703,1,
114,House,1315,20703,1,
114,House,1316,20703,1,
114,House,1317,20703,1,100
114,House,1318,20703,1,100
114,House,1319,20703,1,87
114,House,1320,20703,1,91
114,House,1321,20703,6,99.8
114,House,1322,20703,1,95
