congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
108,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-120.5321,0.86299,818,57,,0.707,-0.178
108,House,20353,49,19,TX,200,2,2,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-87.38214,0.88,686,41,,0.545,0.265
108,House,20354,49,25,TX,100,0,1,"BELL, Chris",B001241,1959,,-0.342,0.258,-163.9167,0.812,787,86,,-0.339,0.228
108,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.576,-0.212,-126.9122,0.85693,822,57,,0.546,0.348
108,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.472,0.609,-102.21229,0.88117,808,44,,0.5,0.333
108,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.277,-92.35162,0.89033,795,39,,0.616,0.263
108,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-197.43485,0.786,822,89,,-0.188,0.556
108,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.314,-204.83687,0.77286,795,86,,-0.484,-0.095
108,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.31,-99.1341,0.88703,827,35,,0.543,0.072
108,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.128,-161.15093,0.81858,805,65,,-0.481,-0.029
108,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-237.20386,0.75,823,116,,-0.263,0.76
108,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-198.63008,0.783,810,76,,-0.198,0.652
108,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.174,-83.19125,0.90452,829,27,,0.585,0.078
108,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.216,-91.62834,0.89342,813,33,,0.556,-0.052
108,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-222.24271,0.763,822,96,,-0.331,0.504
108,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.397,0.241,-104.98065,0.876,793,37,,0.364,0.003
108,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-168.76663,0.808,790,73,,-0.292,0.324
108,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-156.76485,0.81,743,68,,-0.264,0.355
108,House,29771,49,28,TX,100,0,1,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-159.43651,0.818,794,61,,-0.367,0.293
108,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-178.0315,0.807,830,79,,-0.289,0.028
108,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-105.77901,0.877,804,40,,0.378,0.171
108,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-238.23783,0.74492,809,101,,-0.331,0.485
108,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-143.23525,0.83718,806,68,,-0.46,0.176
108,House,94828,49,4,TX,200,0,1,"HALL, Ralph Moody",H000067,1923,,0.424,0.308,-73.51346,0.815,359,29,,0.319,0.445
108,House,20140,67,2,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-267.16757,0.728,841,123,,-0.132,0.461
108,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.536,0.103,-112.98799,0.86705,792,48,,0.504,0.274
108,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,,0.596,0.017,-89.77659,0.889,763,35,,0.589,-0.022
108,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.527,-0.379,-180.10871,0.80085,811,63,,-0.514,0.035
108,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-134.59221,0.852,841,47,,0.275,-0.229
108,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-233.83265,0.753,826,93,,-0.21,0.123
108,House,20141,40,1,VA,200,0,1,"DAVIS, Jo Ann",D000597,1950,2007.0,0.426,0.173,-197.66089,0.789,832,89,,0.429,0.405
108,House,20142,40,2,VA,200,0,1,"SCHROCK, Edward",S001151,1941,,0.451,0.032,-83.91837,0.899,788,36,,0.471,0.122
108,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-107.66195,0.877,818,44,,0.432,0.278
108,House,20144,40,7,VA,200,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-89.29213,0.899,838,38,,0.496,0.099
108,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-176.02077,0.805,813,68,,-0.283,-0.359
108,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-156.98748,0.824,810,67,,0.306,-0.436
108,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,0.016,-129.31524,0.85621,833,57,,-0.463,-0.286
108,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-110.35444,0.87689,840,43,,0.464,0.212
108,House,89767,40,5,VA,200,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.439,0.633,-226.49324,0.762,834,86,,0.431,0.777
108,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-175.30377,0.805,808,74,,-0.298,-0.1
108,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-117.1349,0.864,800,45,,-0.704,-0.228
108,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.19,-190.94703,0.7936,826,95,,-0.368,0.27
108,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-98.42721,0.887,822,40,,0.415,0.127
108,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,,0.357,0.08,-101.40859,0.877,771,42,,0.297,0.113
108,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.161,-226.54042,0.73383,732,87,,-0.235,-0.188
108,House,29937,73,1,WA,100,0,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-127.61589,0.859,841,55,,-0.375,-0.222
108,House,29938,73,3,WA,100,0,1,"BAIRD, Brian",B001229,1956,,-0.342,0.257,-206.55152,0.775,809,90,,-0.399,0.354
108,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007.0,0.384,-0.261,-95.15722,0.888,799,32,,0.392,-0.265
108,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-235.43915,0.753,831,100,,-0.332,0.415
108,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-276.24006,0.696,762,108,,-0.27,0.564
108,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.263,0.058,-117.3393,0.86934,838,50,,0.236,-0.127
108,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-218.86915,0.769,832,85,,-0.427,0.101
108,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.58,-194.42922,0.79381,842,90,,0.743,-0.669
108,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-303.07914,0.696,836,131,,0.536,-0.664
108,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,,-0.322,-0.093,-164.02059,0.812,786,71,,-0.437,-0.162
108,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.262,-0.081,-171.48025,0.81088,818,68,,-0.267,0.016
108,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-131.5948,0.85289,827,60,,0.569,-0.441
108,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.495,-0.159,-113.49636,0.87376,841,52,,-0.548,-0.08
108,House,29941,25,8,WI,200,0,1,"GREEN, Mark",G000545,1960,,0.456,-0.294,-209.9611,0.778,838,91,,0.488,-0.438
108,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-116.9603,0.858,764,50,,0.574,0.277
