year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
2018,Alabama,AL,1,63,41,US House,1,gen,NA,FALSE,Bradley Byrne,republican,FALSE,total,153228,242617,FALSE,20200424
2018,Alabama,AL,1,63,41,US House,2,gen,NA,FALSE,Martha Roby,republican,FALSE,total,138879,226230,FALSE,20200424
2018,Alabama,AL,1,63,41,US House,3,gen,NA,FALSE,Mike Rogers,republican,FALSE,total,147770,231915,FALSE,20200424
2018,Alabama,AL,1,63,41,US House,4,gen,NA,FALSE,Robert Aderholt,republican,FALSE,total,184255,230969,FALSE,20200424
2018,Alabama,AL,1,63,41,US House,5,gen,NA,FALSE,Mo Brooks,republican,FALSE,total,159063,260673,FALSE,20200424
2018,Alabama,AL,1,63,41,US House,6,gen,NA,FALSE,Gary Palmer,republican,FALSE,total,192542,278328,FALSE,20200424
2018,Alaska,AK,2,94,81,US House,0,gen,NA,FALSE,Don Young,republican,FALSE,total,149779,282166,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,1,gen,NA,FALSE,Wendy Rogers,republican,FALSE,total,122784,266089,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,2,gen,NA,FALSE,Lea Marquez Peterson,republican,FALSE,total,133083,294152,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,3,gen,NA,FALSE,"Nicolas """"Nick"""" Pierson",republican,FALSE,total,64868,179518,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,4,gen,NA,FALSE,Paul Gosar,republican,FALSE,total,188842,277035,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,5,gen,NA,FALSE,Andy Biggs,republican,FALSE,total,186037,313064,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,6,gen,NA,FALSE,David Schweikert,republican,FALSE,total,173140,313699,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,8,gen,NA,FALSE,Debbie Lesko,republican,FALSE,total,168835,304417,FALSE,20200424
2018,Arizona,AZ,4,86,61,US House,9,gen,NA,FALSE,Stephen L Ferrara,republican,FALSE,total,101662,261245,FALSE,20200424
2018,Arkansas,AR,5,71,42,US House,1,gen,NA,FALSE,Rick Crawford,republican,FALSE,total,138757,201245,FALSE,20200424
2018,Arkansas,AR,5,71,42,US House,2,gen,NA,FALSE,French Hill,republican,FALSE,total,132125,253453,FALSE,20200424
2018,Arkansas,AR,5,71,42,US House,3,gen,NA,FALSE,Steve Womack,republican,FALSE,total,148717,229708,FALSE,20200424
2018,Arkansas,AR,5,71,42,US House,4,gen,NA,FALSE,Bruce Westerman,republican,FALSE,total,136740,204892,FALSE,20200424
2018,California,CA,6,93,71,US House,1,gen,NA,FALSE,Doug La Malfa,republican,FALSE,total,160046,291594,FALSE,20200424
2018,California,CA,6,93,71,US House,2,gen,NA,FALSE,Dale K. Mensing,republican,FALSE,total,72576,315657,FALSE,20200424
2018,California,CA,6,93,71,US House,3,gen,NA,FALSE,Charlie Schaupp,republican,FALSE,total,97376,232251,FALSE,20200424
2018,California,CA,6,93,71,US House,4,gen,NA,FALSE,Tom McClintock,republican,FALSE,total,184401,340654,FALSE,20200424
2018,California,CA,6,93,71,US House,7,gen,NA,FALSE,Andrew Grant,republican,FALSE,total,126601,281617,FALSE,20200424
2018,California,CA,6,93,71,US House,8,gen,NA,FALSE,Paul Cook,republican,FALSE,total,102415,170785,FALSE,20200424
2018,California,CA,6,93,71,US House,8,gen,NA,FALSE,Tim Donnelly,republican,FALSE,total,68370,170785,FALSE,20200424
2018,California,CA,6,93,71,US House,9,gen,NA,FALSE,Marla Livengood,republican,FALSE,total,87349,200763,FALSE,20200424
2018,California,CA,6,93,71,US House,10,gen,NA,FALSE,Jeff Denham,republican,FALSE,total,105955,221900,FALSE,20200424
2018,California,CA,6,93,71,US House,11,gen,NA,FALSE,John Fitzgerald,republican,FALSE,total,71312,275681,FALSE,20200424
2018,California,CA,6,93,71,US House,12,gen,NA,FALSE,Lisa Remmer,republican,FALSE,total,41780,317072,FALSE,20200424
2018,California,CA,6,93,71,US House,14,gen,NA,FALSE,Cristina Osmena,republican,FALSE,total,55439,266823,FALSE,20200424
2018,California,CA,6,93,71,US House,15,gen,NA,FALSE,Rudy L. Peters Jr.,republican,FALSE,total,65940,243929,FALSE,20200424
2018,California,CA,6,93,71,US House,16,gen,NA,FALSE,Elizabeth Heng,republican,FALSE,total,60693,142959,FALSE,20200424
2018,California,CA,6,93,71,US House,17,gen,NA,FALSE,Ron Cohen,republican,FALSE,total,52057,211162,FALSE,20200424
2018,California,CA,6,93,71,US House,18,gen,NA,FALSE,Christine Russell,republican,FALSE,total,77096,302238,FALSE,20200424
2018,California,CA,6,93,71,US House,19,gen,NA,FALSE,Justin James Aguilera,republican,FALSE,total,57823,220319,FALSE,20200424
2018,California,CA,6,93,71,US House,21,gen,NA,FALSE,David G. Valadao,republican,FALSE,total,56377,113616,FALSE,20200424
2018,California,CA,6,93,71,US House,22,gen,NA,FALSE,Devin G. Nunes,republican,FALSE,total,117243,222379,FALSE,20200424
2018,California,CA,6,93,71,US House,23,gen,NA,FALSE,Kevin McCarthy,republican,FALSE,total,131113,205774,FALSE,20200424
2018,California,CA,6,93,71,US House,24,gen,NA,FALSE,Justin Fareed,republican,FALSE,total,117881,284431,FALSE,20200424
2018,California,CA,6,93,71,US House,25,gen,NA,FALSE,Steve Knight,republican,FALSE,total,111813,245022,FALSE,20200424
2018,California,CA,6,93,71,US House,26,gen,NA,FALSE,"Antonio Sabato, Jr.",republican,FALSE,total,97210,255426,FALSE,20200424
2018,California,CA,6,93,71,US House,28,gen,NA,FALSE,Johnny J. Nalbandian,republican,FALSE,total,54272,250934,FALSE,20200424
2018,California,CA,6,93,71,US House,29,gen,NA,FALSE,Benito Benny Bernal,republican,FALSE,total,29995,154692,FALSE,20200424
2018,California,CA,6,93,71,US House,30,gen,NA,FALSE,Mark S. Reed,republican,FALSE,total,69420,260993,FALSE,20200424
2018,California,CA,6,93,71,US House,31,gen,NA,FALSE,Sean Flynn,republican,FALSE,total,77352,187495,FALSE,20200424
2018,California,CA,6,93,71,US House,32,gen,NA,FALSE,Joshua M. Scott,republican,FALSE,total,55272,177031,FALSE,20200424
2018,California,CA,6,93,71,US House,33,gen,NA,FALSE,Kenneth Weston Wright,republican,FALSE,total,93769,312860,FALSE,20200424
2018,California,CA,6,93,71,US House,35,gen,NA,FALSE,Christian Leonel Valiente,republican,FALSE,total,45604,149024,FALSE,20200424
2018,California,CA,6,93,71,US House,36,gen,NA,FALSE,Kimberlin Brown Pelzer,republican,FALSE,total,84839,207008,FALSE,20200424
2018,California,CA,6,93,71,US House,37,gen,NA,FALSE,Ron J. Bassilian,republican,FALSE,total,25823,236378,FALSE,20200424
2018,California,CA,6,93,71,US House,38,gen,NA,FALSE,Ryan Downing,republican,FALSE,total,62968,202156,FALSE,20200424
2018,California,CA,6,93,71,US House,39,gen,NA,FALSE,Young Kim,republican,FALSE,total,118391,244393,FALSE,20200424
2018,California,CA,6,93,71,US House,41,gen,NA,FALSE,Aja Smith,republican,FALSE,total,58021,166248,FALSE,20200424
2018,California,CA,6,93,71,US House,42,gen,NA,FALSE,Ken Calvert,republican,FALSE,total,131040,231932,FALSE,20200424
2018,California,CA,6,93,71,US House,43,gen,NA,FALSE,Omar Navarro,republican,FALSE,total,43780,196052,FALSE,20200424
2018,California,CA,6,93,71,US House,45,gen,NA,FALSE,Mimi Walters,republican,FALSE,total,146383,305289,FALSE,20200424
2018,California,CA,6,93,71,US House,46,gen,NA,FALSE,Russell Rene Lambert,republican,FALSE,total,45638,147916,FALSE,20200424
2018,California,CA,6,93,71,US House,47,gen,NA,FALSE,John Briscoe,republican,FALSE,total,77682,221036,FALSE,20200424
2018,California,CA,6,93,71,US House,48,gen,NA,FALSE,Dana Rohrabacher,republican,FALSE,total,136899,294736,FALSE,20200424
2018,California,CA,6,93,71,US House,49,gen,NA,FALSE,Diane L. Harkey,republican,FALSE,total,128577,295030,FALSE,20200424
2018,California,CA,6,93,71,US House,50,gen,NA,FALSE,Duncan Hunter,republican,FALSE,total,134362,259810,FALSE,20200424
2018,California,CA,6,93,71,US House,51,gen,NA,FALSE,Juan M. Hidalgo Jr.,republican,FALSE,total,44301,153828,FALSE,20200424
2018,California,CA,6,93,71,US House,52,gen,NA,FALSE,Omar Qudrat,republican,FALSE,total,107015,296007,FALSE,20200424
2018,California,CA,6,93,71,US House,53,gen,NA,FALSE,Morgan Murtaugh,republican,FALSE,total,83127,268794,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,1,gen,NA,FALSE,Charles Casper Stockham,republican,FALSE,total,85207,369693,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,2,gen,NA,FALSE,Peter Yu,republican,FALSE,total,144901,430614,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,3,gen,NA,FALSE,Scott R. Tipton,republican,FALSE,total,173205,336189,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,4,gen,NA,FALSE,Ken Buck,republican,FALSE,total,224038,369582,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,5,gen,NA,FALSE,Doug Lamborn,republican,FALSE,total,184002,322645,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,6,gen,NA,FALSE,Mike Coffman,republican,FALSE,total,148685,346817,FALSE,20200424
2018,Colorado,CO,8,84,62,US House,7,gen,NA,FALSE,Mark Barrington,republican,FALSE,total,119734,338006,FALSE,20200424
2018,Connecticut,CT,9,16,1,US House,1,gen,NA,FALSE,Jennifer T Nye,republican,FALSE,total,96024,274140,FALSE,20200424
2018,Connecticut,CT,9,16,1,US House,2,gen,NA,FALSE,Danny Postemski Jr,republican,FALSE,total,102483,289114,FALSE,20200424
2018,Connecticut,CT,9,16,1,US House,3,gen,NA,FALSE,Angel Cadena,republican,FALSE,total,95667,270239,FALSE,20200424
2018,Connecticut,CT,9,16,1,US House,4,gen,NA,FALSE,Harry Arora,republican,FALSE,total,103175,275651,FALSE,20200424
2018,Connecticut,CT,9,16,1,US House,5,gen,NA,FALSE,Manny Santos,republican,FALSE,total,115146,270664,FALSE,20200424
2018,Delaware,DE,10,51,11,US House,0,gen,NA,FALSE,Scott Walker,republican,FALSE,total,125384,352737,FALSE,20200424
2018,Florida,FL,12,59,43,US House,1,gen,NA,FALSE,Matt Gaetz,republican,FALSE,total,216189,322388,FALSE,20200424
2018,Florida,FL,12,59,43,US House,2,gen,NA,FALSE,Neal Dunn,republican,FALSE,total,199335,295568,FALSE,20200424
2018,Florida,FL,12,59,43,US House,3,gen,NA,FALSE,Ted Yoho,republican,FALSE,total,176616,306496,FALSE,20200424
2018,Florida,FL,12,59,43,US House,4,gen,NA,FALSE,John H. Rutherford,republican,FALSE,total,248420,381249,FALSE,20200424
2018,Florida,FL,12,59,43,US House,5,gen,NA,FALSE,Virginia Fuller,republican,FALSE,total,89799,270326,FALSE,20200424
2018,Florida,FL,12,59,43,US House,6,gen,NA,FALSE,Michael Waltz,republican,FALSE,total,187891,333649,FALSE,20200424
2018,Florida,FL,12,59,43,US House,7,gen,NA,FALSE,Mike Miller,republican,FALSE,total,134285,317398,FALSE,20200424
2018,Florida,FL,12,59,43,US House,8,gen,NA,FALSE,Bill Posey,republican,FALSE,total,218112,360527,FALSE,20200424
2018,Florida,FL,12,59,43,US House,9,gen,NA,FALSE,Wayne Liebnitzky,republican,FALSE,total,124565,296737,FALSE,20200424
2018,Florida,FL,12,59,43,US House,11,gen,NA,FALSE,Daniel Webster,republican,FALSE,total,239395,367506,FALSE,20200424
2018,Florida,FL,12,59,43,US House,12,gen,NA,FALSE,Gus Michael Bilirakis,republican,FALSE,total,194564,334918,FALSE,20200424
2018,Florida,FL,12,59,43,US House,13,gen,NA,FALSE,George Buck,republican,FALSE,total,134254,316971,FALSE,20200424
2018,Florida,FL,12,59,43,US House,15,gen,NA,FALSE,Ross Spano,republican,FALSE,total,151380,285532,FALSE,20200424
2018,Florida,FL,12,59,43,US House,16,gen,NA,FALSE,Vern Buchanan,republican,FALSE,total,197483,361946,FALSE,20200424
2018,Florida,FL,12,59,43,US House,17,gen,NA,FALSE,Greg Steube,republican,FALSE,total,193326,310520,FALSE,20200424
2018,Florida,FL,12,59,43,US House,18,gen,NA,FALSE,Brian Mast,republican,FALSE,total,185905,342359,FALSE,20200424
2018,Florida,FL,12,59,43,US House,19,gen,NA,FALSE,Francis Rooney,republican,FALSE,total,211465,339607,FALSE,20200424
2018,Florida,FL,12,59,43,US House,22,gen,NA,FALSE,Nicolas Kimaz,republican,FALSE,total,113049,297683,FALSE,20200424
2018,Florida,FL,12,59,43,US House,23,gen,NA,FALSE,Joseph 'Joe' Kaufman,republican,FALSE,total,99446,276366,FALSE,20200424
2018,Florida,FL,12,59,43,US House,25,gen,NA,FALSE,Mario Diaz-Balart,republican,FALSE,total,128672,212845,FALSE,20200424
2018,Florida,FL,12,59,43,US House,26,gen,NA,FALSE,Carlos Curbelo,republican,FALSE,total,115678,235475,FALSE,20200424
2018,Florida,FL,12,59,43,US House,27,gen,NA,FALSE,Maria Elvira Salazar,republican,FALSE,total,115588,252586,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,1,gen,NA,FALSE,"Earl L. """"""""Buddy"""""""" Carter",republican,FALSE,total,144741,250683,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,2,gen,NA,FALSE,Herman West Jr,republican,FALSE,total,92472,229171,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,3,gen,NA,FALSE,Drew Ferguson,republican,FALSE,total,191996,293006,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,4,gen,NA,FALSE,Joe Profit,republican,FALSE,total,61092,288809,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,6,gen,NA,FALSE,Karen Handel,republican,FALSE,total,156875,317014,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,7,gen,NA,FALSE,Rob Woodall,republican,FALSE,total,140430,280441,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,8,gen,NA,FALSE,Austin Scott,republican,FALSE,total,198152,198152,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,9,gen,NA,FALSE,Doug Collins,republican,FALSE,total,224661,282573,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,10,gen,NA,FALSE,Jody Hice,republican,FALSE,total,190396,302735,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,11,gen,NA,FALSE,Barry Loudermilk,republican,FALSE,total,191887,310540,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,12,gen,NA,FALSE,Rick W. Allen,republican,FALSE,total,148986,250489,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,13,gen,NA,FALSE,David Callahan,republican,FALSE,total,69760,292917,FALSE,20200424
2018,Georgia,GA,13,58,44,US House,14,gen,NA,FALSE,Tom Graves,republican,FALSE,total,175743,229724,FALSE,20200424
2018,Hawaii,HI,15,95,82,US House,1,gen,NA,FALSE,Cam Cavasso,republican,FALSE,total,42498,184211,FALSE,20200424
2018,Hawaii,HI,15,95,82,US House,2,gen,NA,FALSE,Brian Evans,republican,FALSE,total,44850,198121,FALSE,20200424
2018,Idaho,ID,16,82,63,US House,1,gen,NA,FALSE,Russ Fulcher,republican,FALSE,total,197719,315069,FALSE,20200424
2018,Idaho,ID,16,82,63,US House,2,gen,NA,FALSE,Mike Simpson,republican,FALSE,total,170274,280655,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,1,gen,NA,FALSE,"Jimmy Lee Tillman, Ii",republican,FALSE,total,50960,257885,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,2,gen,NA,FALSE,David Merkle,republican,FALSE,total,44567,235251,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,3,gen,NA,FALSE,Arthur J. Jones,republican,FALSE,total,57885,223334,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,4,gen,NA,FALSE,Mark Wayne Lorch,republican,FALSE,total,22294,166189,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,5,gen,NA,FALSE,Tom Hanson,republican,FALSE,total,65134,279131,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,6,gen,NA,FALSE,Peter J. Roskam,republican,FALSE,total,146445,315446,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,7,gen,NA,FALSE,Craig Cameron,republican,FALSE,total,30497,246243,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,8,gen,NA,FALSE,Jitendra \Jd\ Diganvker,republican,FALSE,total,67073,197127,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,9,gen,NA,FALSE,John D. Elleson,republican,FALSE,total,76983,290351,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,10,gen,NA,FALSE,Douglas R. Bennett,republican,FALSE,total,82124,238664,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,11,gen,NA,FALSE,Nick Stella,republican,FALSE,total,82358,227765,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,12,gen,NA,FALSE,Mike Bost,republican,FALSE,total,134884,261543,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,13,gen,NA,FALSE,Rodney Davis,republican,FALSE,total,136516,270981,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,14,gen,NA,FALSE,Randall M. \Randy\ Hultgren,republican,FALSE,total,141164,297199,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,15,gen,NA,FALSE,John M. Shimkus,republican,FALSE,total,181294,255608,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,16,gen,NA,FALSE,Adam Kinzinger,republican,FALSE,total,151254,255825,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,17,gen,NA,FALSE,William W. \Bill\ Fawell,republican,FALSE,total,87090,229749,FALSE,20200424
2018,Illinois,IL,17,33,21,US House,18,gen,NA,FALSE,Darin Lahood,republican,FALSE,total,195927,291413,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,1,gen,NA,FALSE,Mark Leyva,republican,FALSE,total,85594,245209,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,2,gen,NA,FALSE,Jackie Walorski,republican,FALSE,total,125499,228889,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,3,gen,NA,FALSE,Jim Banks,republican,FALSE,total,158927,245537,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,4,gen,NA,FALSE,Jim Baird,republican,FALSE,total,156539,244363,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,5,gen,NA,FALSE,Susan W. Brooks,republican,FALSE,total,180035,317177,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,6,gen,NA,FALSE,Greg Pence,republican,FALSE,total,154260,241726,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,7,gen,NA,FALSE,"Wayne """"Gunny"""" Harmon",republican,FALSE,total,76457,217596,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,8,gen,NA,FALSE,Larry D. Bucshon,republican,FALSE,total,157396,244291,FALSE,20200424
2018,Indiana,IN,18,32,22,US House,9,gen,NA,FALSE,Trey Hollingsworth,republican,FALSE,total,153271,271361,FALSE,20200424
2018,Iowa,IA,19,42,31,US House,1,gen,NA,FALSE,Rod Blum,republican,FALSE,total,153442,334243,FALSE,20200424
2018,Iowa,IA,19,42,31,US House,2,gen,NA,FALSE,Christopher Peters,republican,FALSE,total,133287,312913,FALSE,20200424
2018,Iowa,IA,19,42,31,US House,3,gen,NA,FALSE,David Young,republican,FALSE,total,167933,356241,FALSE,20200424
2018,Iowa,IA,19,42,31,US House,4,gen,NA,FALSE,Steve King,republican,FALSE,total,157676,313251,FALSE,20200424
2018,Kansas,KS,20,47,32,US House,1,gen,NA,FALSE,Roger Marshall,republican,FALSE,total,153082,224640,FALSE,20200424
2018,Kansas,KS,20,47,32,US House,2,gen,NA,FALSE,Steve Watkins,republican,FALSE,total,126098,264688,FALSE,20200424
2018,Kansas,KS,20,47,32,US House,3,gen,NA,FALSE,Kevin Yoder,republican,FALSE,total,139762,318301,FALSE,20200424
2018,Kansas,KS,20,47,32,US House,4,gen,NA,FALSE,Ron Estes,republican,FALSE,total,144248,242693,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,1,gen,NA,FALSE,James R. Comer,republican,FALSE,total,172167,251016,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,2,gen,NA,FALSE,S. Brett Guthrie,republican,FALSE,total,171700,257345,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,3,gen,NA,FALSE,Vickie Yates B. Glisson,republican,FALSE,total,101930,278720,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,4,gen,NA,FALSE,Thomas Massie,republican,FALSE,total,162946,261812,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,5,gen,NA,FALSE,"Harold """"Hal"""" Rogers",republican,FALSE,total,172093,218017,FALSE,20200424
2018,Kentucky,KY,21,61,51,US House,6,gen,NA,FALSE,Andy Barr,republican,FALSE,total,154468,302888,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,1,gen,NA,FALSE,Steve Scalise,republican,FALSE,total,192555,269325,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,3,gen,NA,FALSE,"""""Josh"""" Guillory",republican,FALSE,total,31387,245943,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,3,gen,NA,FALSE,Clay Higgins,republican,FALSE,total,136876,245943,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,4,gen,NA,FALSE,"""""Mike"""" Johnson",republican,FALSE,total,139326,216872,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,5,gen,NA,FALSE,Ralph Abraham,republican,FALSE,total,149018,223946,FALSE,20200424
2018,Louisiana,LA,22,72,45,US House,6,gen,NA,FALSE,Garret Graves,republican,FALSE,total,186553,268525,FALSE,20200424
2018,Maine,ME,23,11,2,US House,1,gen,NA,FALSE,Mark I. Holbrook,republican,FALSE,total,111188,342053,FALSE,20200424
2018,Maine,ME,23,11,2,US House,2,gen,NA,FALSE,Bruce Poliquin,republican,FALSE,total,136326,281371,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,1,gen,NA,FALSE,Andy Harris,republican,FALSE,total,183662,306132,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,2,gen,NA,FALSE,Liz Matory,republican,FALSE,total,77782,253302,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,3,gen,NA,FALSE,Charles Anthony,republican,FALSE,total,82774,292880,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,4,gen,NA,FALSE,George McDermott,republican,FALSE,total,53327,268583,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,5,gen,NA,FALSE,"William A. Devine, III",republican,FALSE,total,82361,304209,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,6,gen,NA,FALSE,Amie Hoeber,republican,FALSE,total,105209,276974,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,7,gen,NA,FALSE,Richmond Davis,republican,FALSE,total,56266,264710,FALSE,20200424
2018,Maryland,MD,24,52,52,US House,8,gen,NA,FALSE,John Walsh,republican,FALSE,total,96525,319330,FALSE,20200424
2018,Massachusetts,MA,25,14,3,US House,2,gen,NA,FALSE,Tracy Lyn Lovvorn,republican,FALSE,total,93391,284893,FALSE,20200424
2018,Massachusetts,MA,25,14,3,US House,3,gen,NA,FALSE,Rick Green,republican,FALSE,total,93445,279327,FALSE,20200424
2018,Massachusetts,MA,25,14,3,US House,5,gen,NA,FALSE,John Hugo,republican,FALSE,total,74856,311324,FALSE,20200424
2018,Massachusetts,MA,25,14,3,US House,6,gen,NA,FALSE,Joseph S. Schneider,republican,FALSE,total,104798,333975,FALSE,20200424
2018,Massachusetts,MA,25,14,3,US House,9,gen,NA,FALSE,Peter D. Tedeschi,republican,FALSE,total,131463,323928,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,1,gen,NA,FALSE,Jack Bergman,republican,FALSE,total,187251,332497,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,2,gen,NA,FALSE,Bill Huizenga,republican,FALSE,total,168970,305463,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,3,gen,NA,FALSE,Justin Amash,republican,FALSE,total,169107,310740,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,4,gen,NA,FALSE,John Moolenaar,republican,FALSE,total,178510,285050,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,5,gen,NA,FALSE,Travis Wines,republican,FALSE,total,99265,276413,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,6,gen,NA,FALSE,Fred Upton,republican,FALSE,total,147436,293438,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,7,gen,NA,FALSE,Tim Walberg,republican,FALSE,total,158730,295060,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,8,gen,NA,FALSE,Mike Bishop,republican,FALSE,total,159782,341593,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,9,gen,NA,FALSE,Candius Stearns,republican,FALSE,total,112123,304563,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,10,gen,NA,FALSE,Paul Mitchell,republican,FALSE,total,182808,303064,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,11,gen,NA,FALSE,Lena Epstein,republican,FALSE,total,158463,350901,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,12,gen,NA,FALSE,Jeff Jones,republican,FALSE,total,85115,294628,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,14,gen,NA,FALSE,Marc S. Herschfus,republican,FALSE,total,45899,264994,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,1,gen,NA,FALSE,Jim Hagedorn,republican,FALSE,total,146200,291661,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,2,gen,NA,FALSE,Jason Lewis,republican,FALSE,total,159344,337968,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,3,gen,NA,FALSE,Erik Paulsen,republican,FALSE,total,160839,363949,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,4,gen,NA,FALSE,Greg Ryan,republican,FALSE,total,97747,328614,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,5,gen,NA,FALSE,Jennifer Zielinski,republican,FALSE,total,74440,343358,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,6,gen,NA,FALSE,Tom Emmer,republican,FALSE,total,192931,315726,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,7,gen,NA,FALSE,Dave Hughes,republican,FALSE,total,134668,281509,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,8,gen,NA,FALSE,Pete Stauber,republican,FALSE,total,159364,314211,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,1,gen,NA,FALSE,Trent Kelly,republican,FALSE,total,158245,236521,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,3,gen,NA,FALSE,Michael Guest,republican,FALSE,total,160284,257271,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,4,gen,NA,FALSE,Steven Palazzo,republican,FALSE,total,152633,223732,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,1,gen,NA,FALSE,Robert Vroman,republican,FALSE,total,45867,274375,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,2,gen,NA,FALSE,Ann Wagner,republican,FALSE,total,192477,376066,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,3,gen,NA,FALSE,Blaine Luetkemeyer,republican,FALSE,total,211243,324608,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,4,gen,NA,FALSE,Vicky Hartzler,republican,FALSE,total,190138,293316,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,5,gen,NA,FALSE,Jacob Turk,republican,FALSE,total,101069,283785,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,6,gen,NA,FALSE,Sam Graves,republican,FALSE,total,199796,305409,FALSE,20200424
