106755, 1, 1, 0, HR3577, Passed, Increased Authorization for the North Side Pumping Division of the Minidoka Reclamation Project, Idaho, On Motion to Suspend the Rules and Pass, H R 3577 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS INCREASED AUTHORIZATION FOR THE NORTH SIDE PUMPING DIVISION OF THE MINIDOKA RECLAMATION PROJECT, IDAHO
106756, 1, 1, 0, HCONRES89, Passed, Recognizing the Hermann Monument and Hermann Heights Park in New Ulm, Minnesota as a national symbol of the contributions of Americans of German heritage, On Motion to Suspend the Rules and Agree, H CON RES 89 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE RECOGNIZING THE HERMANN MONUMENT AND HERMANN HEIGHTS PARK IN NEW ULM, MINNESOTA AS A NATIONAL SYMBOL OF THE CONTRIBUTIONS OF AMERICANS OF GERMAN HERITAGE
106757, 1, 1, 0, HRES492, Passed, Expressing the Sense of the House of Representatives in Support of America’s Teachers, On Motion to Suspend the Rules and Agree, H RES 492 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE EXPRESSING THE SENSE OF THE HOUSE OF REPRESENTATIVES IN SUPPORT OF AMERICA'S TEACHERS
106758, 1, 1, 0, HR3293, Passed, Vietnam Veterans’ Memorial Authorization, On Motion to Suspend the Rules and Pass, as Amended, H R 3293 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED VIETNAM VETERANS' MEMORIAL AUTHORIZATION
106759, 1, 1, 0, HR4386, Passed, Breast and Cervical Cancer Treatment Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4386 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED BREAST AND CERVICAL CANCER TREATMENT ACT
106760, 1, 1, 0, HR4365, Passed, Children’s Health Act of 2000, On Motion to Suspend the Rules and Pass, as Amended, H R 4365 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED CHILDREN'S HEALTH ACT OF 2000
106761, 1, 1, 0, HR3313, Passed, Long Island Sound Restoration Act, On Motion to Suspend the Rules and Pass, as Amended, H R 3313 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED LONG ISLAND SOUND RESTORATION ACT
106762, 6, 1, 1, HR3709, Passed, Internet Nondiscrimination Act, Will the House now consider the bill, H R 3709 QUESTION: WILL THE HOUSE NOW CONSIDER THE BILL INTERNET NONDISCRIMINATION ACT
106763, 6, 6, 0, HR3709, Failed, nan, On Agreeing to the Amendment, H R 3709 AUTHOR(S): CHABOT (OH) AMENDMENT TO DELAHUNT AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT INTERNET NONDISCRIMINATION ACT
106764, 1, 6, 1, HR3709, Failed, nan, On Agreeing to the Amendment, H R 3709 AUTHOR(S): DELAHUNT OF MASSACHUSETTS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT INTERNET NONDISCRIMINATION ACT
106765, 1, 6, 1, HR3709, Agreed to, nan, On Agreeing to the Amendment, H R 3709 AUTHOR(S): ISTOOK OF OKLAHOMA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT INTERNET NONDISCRIMINATION ACT
106766, 1, 6, 1, HR3709, Failed, Internet Nondiscrimination Act, On Motion to Recommit with Instructions, H R 3709 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS INTERNET NONDISCRIMINATION ACT
106767, 1, 1, 0, HR3709, Passed, Internet Nondiscrimination Act, On Passage, H R 3709 QUESTION: ON PASSAGE INTERNET NONDISCRIMINATION ACT
106768, 6, 6, 0, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): REGULA OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106769, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): RADANOVICH OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106770, 6, 6, 0, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): TANCREDO OF COLORADO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106771, 6, 1, 1, HR701, Agreed to, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): SHADEGG OF ARIZONA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106772, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): CHENOWETH-HAGE OF IDAHO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106773, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): POMBO OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106774, 6, 6, 0, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): PETERSON OF PENNSYLVANIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106775, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): CHAMBLISS OF GEORGIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106776, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): CHENOWETH-HAGE OF IDAHO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106777, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): HASTINGS OF WASHINGTON AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106778, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): SWEENEY OF NEW YORK AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106779, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): SIMPSON OF IDAHO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106780, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): CALVERT OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106781, 6, 6, 0, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): CHENOWETH-HAGE OF IDAHO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106782, 1, 6, 1, HR701, Agreed to, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): UDALL OF COLORADO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106783, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): GIBBONS OF NEVADA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106784, 6, 6, 0, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): OSE OF CALIFORNIA AMENDMENT, AS MODIFIED QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106785, 6, 1, 1, HR701, Failed, nan, On Agreeing to the Amendment, H R 701 AUTHOR(S): THORNBERRY OF TEXAS SUBSTITUTE AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSERVATION AND REINVESTMENT ACT
106786, 1, 1, 0, HR701, Passed, Conservation and Reinvestment Act, On Motion to Recommit with Instructions, H R 701 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS CONSERVATION AND REINVESTMENT ACT
106787, 1, 1, 0, HR701, Passed, Conservation and Reinvestment Act, On Passage, H R 701 QUESTION: ON PASSAGE CONSERVATION AND REINVESTMENT ACT
106788, 1, 1, 0, HRES491, Passed, Naming a room in the House of Representatives wing of the Capitol in honor of G.V. “Sonny” Montgomery, On Motion to Suspend the Rules and Agree, H RES 491 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE NAMING A ROOM IN THE HOUSE OF REPRESENTATIVES WING OF THE CAPITOL IN HONOR OF G.V. "SONNY" MONTGOMERY
106789, 1, 1, 0, HR4251, Passed, Congressional Oversight of Nuclear Transfers to North Korea Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4251 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED CONGRESSIONAL OVERSIGHT OF NUCLEAR TRANSFERS TO NORTH KOREA ACT
106790, 1, 1, 0, HCONRES309, Passed, Expressing the Sense of the Congress with Regard to In-School Personal Safety Education Programs for Children, On Motion to Suspend the Rules and Agree, H CON RES 309 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE EXPRESSING THE SENSE OF THE CONGRESS WITH REGARD TO IN-SCHOOL PERSONAL SAFETY EDUCATION PROGRAMS FOR CHILDREN
106791, 1, 1, 0, HCONRES326, Passed, Expressing the sense of Congress regarding the Federal Government’s responsibility for starting a destructive fire near Los Alamos, New Mexico, Suspend the rules and agree, H CON RES 326 QUESTION: SUSPEND THE RULES AND AGREE EXPRESSING THE SENSE OF CONGRESS REGARDING THE FEDERAL GOVERNMENT'S RESPONSIBILITY FOR STARTING A DESTRUCTIVE FIRE NEAR LOS ALAMOS, NEW MEXICO
106792, 1, 1, 0, HR4425, Passed, Military Construction Appropriations for F.Y. 2001, On Passage, H R 4425 QUESTION: ON PASSAGE MILITARY CONSTRUCTION APPROPRIATIONS FOR F.Y. 2001
106793, 6, 1, 1, HRES499, Passed, Providing for the consideration of H.R. 853, Comprehensive Budget Process Reform Act, On Ordering the Previous Question, H RES 499 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING FOR THE CONSIDERATION OF H.R. 853, COMPREHENSIVE BUDGET PROCESS REFORM ACT
106794, 6, 1, 1, HR853, Failed, nan, On Agreeing to the Amendment, H R 853 AUTHOR(S): DREIER OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT COMPREHENSIVE BUDGET PROCESS REFORM ACT
106795, 6, 1, 1, HR853, Failed, nan, On Agreeing to the Amendment, H R 853 AUTHOR(S): GEKAS OF PENNSYLVANIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT COMPREHENSIVE BUDGET PROCESS REFORM ACT
106796, 1, 6, 1, HR853, Failed, nan, On Agreeing to the Amendment, H R 853 AUTHOR(S): JACKSON-LEE OF TEXAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT COMPREHENSIVE BUDGET PROCESS REFORM ACT
106797, 6, 1, 1, HR853, Failed, Comprehensive Budget Process Reform Act, On Passage, H R 853 QUESTION: ON PASSAGE COMPREHENSIVE BUDGET PROCESS REFORM ACT
106798, 6, 1, 1, HRES503, Passed, Providing for consideration of H.R. 4205; Defense Authorization for F.Y. 2001, On Agreeing to the Resolution, H RES 503 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 4205; DEFENSE AUTHORIZATION FOR F.Y. 2001
106799, 1, 6, 1, HR4205, Failed, Defense Authorization Act for Fiscal Year 2001, On Motion that the Committee Rise, H R 4205 QUESTION: ON MOTION THAT THE COMMITTEE RISE DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106800, 1, 6, 1, HR4205, Failed, Defense Authorization Act for Fiscal Year 2001, On Motion that the Committee Rise, H R 4205 QUESTION: ON MOTION THAT THE COMMITTEE RISE DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106801, 6, 1, 1, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): KASICH OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106802, 6, 6, 0, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): FRANK OF MASSACHUSETTS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106803, 1, 1, 0, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): DREIER OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106804, 6, 6, 0, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): LUTHER OF MINNESOTA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106805, 6, 1, 1, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): TRAFICANT OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106806, 1, 1, 0, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): STEARNS OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106807, 6, 6, 0, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): SANFORD OF SOUTH CAROLINA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106808, 6, 1, 1, HRES504, Passed, Providing for the further consideration of H.R. 4205, Floyd D. Spence National Defense Authorization Act for Fiscal Year 2001, On Ordering the Previous Question, H RES 504 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING FOR THE FURTHER CONSIDERATION OF H.R. 4205, FLOYD D. SPENCE NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106809, 6, 1, 1, HRES504, Passed, Providing for the further consideration of H.R. 4205, Floyd D. Spence National Defense Authorization Act for Fiscal Year 2001, On Agreeing to the Resolution, H RES 504 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR THE FURTHER CONSIDERATION OF H.R. 4205, FLOYD D. SPENCE NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106810, 1, 6, 1, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): SKELTON OF MISSOURI AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106811, 1, 6, 1, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): SANCHEZ OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106812, 1, 6, 1, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): MOAKLEY OF MASSACHUSETTS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106813, 1, 1, 0, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): COX OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106814, 6, 6, 0, HR4205, Failed, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): BUYER OF INDIANA SUBSTITUTE TO TAYLOR OF MISSISSIPPI QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106815, 1, 1, 0, HR4205, Agreed to, nan, On Agreeing to the Amendment, H R 4205 AUTHOR(S): TAYLOR OF MISSISSIPPI AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106816, 1, 1, 0, HR4205, Passed, Defense Authorization Act for Fiscal Year 2001, On Passage, H R 4205 QUESTION: ON PASSAGE DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
106817, 6, 1, 1, HR4475, Agreed to, nan, On Agreeing to the Amendment, H R 4475 AUTHOR(S): VITTER OF LOUISIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TRANSPORTATION AND RELATED AGENCIES APPROPRIATIONS, FY 2001
106818, 1, 1, 0, HR4475, Passed, Transportation and Related Agencies Appropriations, FY 2001, On Passage, H R 4475 QUESTION: ON PASSAGE TRANSPORTATION AND RELATED AGENCIES APPROPRIATIONS, FY 2001
106819, 1, 1, 0, HR3852, Passed, Alabama Hydroelectric Project, On Motion to Suspend the Rules and Pass, H R 3852 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS ALABAMA HYDROELECTRIC PROJECT
106820, 1, 1, 0, S1236, Passed, Arrowrock Dam Hydroelectric Project in Idaho, On Motion to Suspend the Rules and Pass, as Amended, S 1236 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED ARROWROCK DAM HYDROELECTRIC PROJECT IN IDAHO
106821, 1, 1, 0, HCONRES302, Passed, National Moment of Remembrance to Honor the Men and Women of the United States Who Died in the Pursuit of Freedom and Peace, On Motion to Suspend the Rules and Agree, H CON RES 302 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE NATIONAL MOMENT OF REMEMBRANCE TO HONOR THE MEN AND WOMEN OF THE UNITED STATES WHO DIED IN THE PURSUIT OF FREEDOM AND PEACE
106822, 1, 6, 1, HR4392, Failed, nan, On Agreeing to the Amendment, H R 4392 AUTHOR(S): ROEMER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT FISCAL 2001 INTELLIGENCE AUTHORIZATION
106823, 1, 1, 0, HR4392, Agreed to, nan, On Agreeing to the Amendment, H R 4392 AUTHOR(S): TRAFICANT OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT FISCAL 2001 INTELLIGENCE AUTHORIZATION
106824, 1, 1, 0, HR4392, Agreed to, nan, On Agreeing to the Amendment, H R 4392 AUTHOR(S): TRAFICANT OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT FISCAL 2001 INTELLIGENCE AUTHORIZATION
106825, 1, 1, 0, HR297, Passed, Lewis and Clark Rural Water System Act, On Motion to Suspend the Rules and Pass, as Amended, H R 297 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED LEWIS AND CLARK RURAL WATER SYSTEM ACT
106826, 1, 1, 0, HRES443, Passed, Expressing the Sense of the House With Regard to the Centennial of the Raising of the U.S. Flag in American Samoa, On Motion to Suspend the Rules and Agree, as Amended, H RES 443 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE, AS AMENDED EXPRESSING THE SENSE OF THE HOUSE WITH REGARD TO THE CENTENNIAL OF THE RAISING OF THE U.S. FLAG IN AMERICAN SAMOA
106827, 1, 1, 0, HR3544, Passed, Pope John Paul II Congressional Gold Medal Act, Suspend the rules and pass, as amended, H R 3544 QUESTION: SUSPEND THE RULES AND PASS, AS AMENDED POPE JOHN PAUL II CONGRESSIONAL GOLD MEDAL ACT
106828, 1, 1, 0, S1402, Passed, Veterans and Dependants Millenium Education Act, On Motion to Suspend the Rules and Pass, as Amended, S 1402 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED VETERANS AND DEPENDANTS MILLENIUM EDUCATION ACT
106829, 1, 1, 0, HCONRES293, Passed, Urging Compliance with the Hague Convention on the Civil Aspects of International Child Abduction, Suspend the rules and agree, H CON RES 293 QUESTION: SUSPEND THE RULES AND AGREE URGING COMPLIANCE WITH THE HAGUE CONVENTION ON THE CIVIL ASPECTS OF INTERNATIONAL CHILD ABDUCTION
106830, 1, 1, 0, HR2498, Passed, Cardiac Arrest Survival Act, Suspend the rules and pass, as amended, H R 2498 QUESTION: SUSPEND THE RULES AND PASS, AS AMENDED CARDIAC ARREST SURVIVAL ACT
106831, 1, 1, 0, HR3639, Passed, Designating the Harry S Truman Federal Building, On Motion to Suspend the Rules and Pass, as Amended, H R 3639 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED DESIGNATING THE HARRY S TRUMAN FEDERAL BUILDING
106832, 1, 1, 0, nan, Passed, nan, On Approving the Journal, JOURNAL QUESTION: ON APPROVING THE JOURNAL
106833, 6, 1, 1, HRES510, Passed, Providing for further consideration of H.R. 4444, to authorize extension of nondiscriminatory treatment (normal trade relations treatment) to the People’s Republic of China, On Agreeing to the Resolution, H RES 510 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR FURTHER CONSIDERATION OF H.R. 4444, TO AUTHORIZE EXTENSION OF NONDISCRIMINATORY TREATMENT (NORMAL TRADE RELATIONS TREATMENT) TO THE PEOPLE'S REPUBLIC OF CHINA
106834, 1, 6, 1, HR4444, Failed, To Authorize Extension of Nondiscriminatory Treatment (Normal Trade Relations Treatment) to the People’s Republic of China, On Motion to Recommit with Instructions, H R 4444 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS TO AUTHORIZE EXTENSION OF NONDISCRIMINATORY TREATMENT (NORMAL TRADE RELATIONS TREATMENT) TO THE PEOPLE'S REPUBLIC OF CHINA
106835, 6, 1, 1, HR4444, Passed, To Authorize Extension of Nondiscriminatory Treatment (Normal Trade Relations Treatment) to the People’s Republic of China, On Passage, H R 4444 QUESTION: ON PASSAGE TO AUTHORIZE EXTENSION OF NONDISCRIMINATORY TREATMENT (NORMAL TRADE RELATIONS TREATMENT) TO THE PEOPLE'S REPUBLIC OF CHINA
106836, 6, 1, 1, HRES511, Passed, Providing for the Consideration of H.R. 3916, to Amend the Internal Revenue Code of 1986 to Repeal the Excise Tax on Telephone and Other Communication Services, On Ordering the Previous Question, H RES 511 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING FOR THE CONSIDERATION OF H.R. 3916, TO AMEND THE INTERNAL REVENUE CODE OF 1986 TO REPEAL THE EXCISE TAX ON TELEPHONE AND  OTHER COMMUNICATION SERVICES
106837, 1, 1, 0, HRES511, Passed, Providing for the Consideration of H.R. 3916, to Amend the Internal Revenue Code of 1986 to Repeal the Excise Tax on Telephone and Other Communication Services, On Agreeing to the Resolution, H RES 511 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR THE CONSIDERATION OF H.R. 3916, TO AMEND THE INTERNAL REVENUE CODE OF 1986 TO REPEAL THE EXCISE TAX ON TELEPHONE AND  OTHER COMMUNICATION SERVICES
106838, 1, 1, 0, HCONRES331, Passed, Commending Israel’s Redeployment from Southern Lebanon, On Agreeing to the Resolution, H CON RES 331 QUESTION: ON AGREEING TO THE RESOLUTION COMMENDING ISRAEL'S REDEPLOYMENT FROM SOUTHERN LEBANON
106839, 1, 6, 1, HR3916, Failed, To Amend the Internal Revenue Code of 1986 to Repeal the Excise Tax on Telephone and Other Communication Services, On Motion to Recommit with Instructions, H R 3916 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS TO AMEND THE INTERNAL REVENUE CODE OF 1986 TO REPEAL THE EXCISE TAX ON TELEPHONE AND OTHER COMMUNICATION SERVICES
106840, 1, 1, 0, HR3916, Passed, To Amend the Internal Revenue Code of 1986 to Repeal the Excise Tax on Telephone and Other Communication Services, On Passage, H R 3916 QUESTION: ON PASSAGE TO AMEND THE INTERNAL REVENUE CODE OF 1986 TO REPEAL THE EXCISE TAX ON TELEPHONE AND OTHER COMMUNICATION SERVICES
106841, 1, 1, 0, HRES509, Passed, Recognizing the Importance of African-American Music to Global Culture and Calling on the U.S. to Celebrate African-American Music, Supend the Rules and Agree, As Amended, H RES 509 QUESTION: SUPEND THE RULES AND AGREE, AS AMENDED RECOGNIZING THE IMPORTANCE OF AFRICAN-AMERICAN MUSIC TO GLOBAL CULTURE AND CALLING ON THE U.S. TO CELEBRATE AFRICAN-AMERICAN MUSIC
106842, 1, 1, 0, HR4241, Passed, Designating the U.S.Postal Service in Janesville, Wisconsin as the Les Aspin Post Office, Suspend the Rules and Pass, H R 4241 QUESTION: SUSPEND THE RULES AND PASS DESIGNATING THE U.S.POSTAL SERVICE IN JANESVILLE, WISCONSIN AS THE LES ASPIN POST OFFICE
106843, 1, 1, 0, HR3030, Passed, Designating the U.S. Postal Service in Ithaca, New York as the Matthew McHugh Post Office, Suspend the Rules and Pass, H R 3030 QUESTION: SUSPEND THE RULES AND PASS DESIGNATING THE U.S. POSTAL SERVICE IN ITHACA, NEW YORK AS THE MATTHEW MCHUGH POST OFFICE
106844, 1, 1, 0, HR3535, Passed, Shark Finning Prohibition Act, Suspend the Rules and Pass, As Amended, H R 3535 QUESTION: SUSPEND THE RULES AND PASS, AS AMENDED SHARK FINNING PROHIBITION ACT
106845, 6, 1, 1, HR3605, Agreed to, nan, On Agreeing to the Amendment, H R 3605 AUTHOR(S): BOEHLERT (NY) SUBSTITUTE TO UDALL (CO) AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT SAN RAFAEL LEGACY DISTRICT
106846, 1, 6, 1, HR3605, Agreed to, nan, On Agreeing to the Amendment, H R 3605 AUTHOR(S): INSLEE OF WASHINGTON AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT SAN RAFAEL LEGACY DISTRICT
106847, 6, 1, 1, HR3605, Failed, nan, On Agreeing to the Amendment, H R 3605 AUTHOR(S): BOEHLERT (NY) SUBSTITUTE TO HOLT (NJ) AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT SAN RAFAEL LEGACY DISTRICT
106848, 1, 1, 0, HR4576, Passed, Department of Defense Appropriations Act for FY 2001, On Passage, H R 4576 QUESTION: ON PASSAGE DEPARTMENT OF DEFENSE APPROPRIATIONS ACT FOR FY 2001
106849, 1, 1, 0, S291, Passed, Carlsbad Irrigation Project Acquired Land Transfer Act, Suspend the Rules and pass, S 291 QUESTION: SUSPEND THE RULES AND PASS CARLSBAD IRRIGATION PROJECT ACQUIRED LAND TRANSFER ACT
106850, 1, 1, 0, S356, Passed, Wellton-Mohawk Transfer Act, Suspend the rules and pass, S 356 QUESTION: SUSPEND THE RULES AND PASS WELLTON-MOHAWK TRANSFER ACT
106851, 1, 1, 0, HR4435, Passed, North Carolina Coastal Barrier Resources, Suspend the Rules and Pass, As Amended, H R 4435 QUESTION: SUSPEND THE RULES AND PASS, AS AMENDED NORTH CAROLINA COASTAL BARRIER RESOURCES
106852, 1, 1, 0, HR3176, Passed, Kealia Pond National Wildlife Refuge, Suspend the Rules and Pass, H R 3176 QUESTION: SUSPEND THE RULES AND PASS KEALIA POND NATIONAL WILDLIFE REFUGE
106853, 1, 1, 0, nan, Passed, nan, On Approving the Journal, JOURNAL QUESTION: ON APPROVING THE JOURNAL
106854, 6, 1, 1, HRES518, Passed, Providing for consideration of H.R. 4577; Making Appropriations for Labor, Health and Human Services for F.Y. 2001, On Agreeing to the Resolution, H RES 518 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 4577; MAKING APPROPRIATIONS FOR LABOR, HEALTH AND HUMAN SERVICES FOR F.Y. 2001
106855, 6, 1, 1, HRES519, Passed, Providing consideration of H.R 8; To amend the Internal Revenue Code of 1986 to phaseout the estate and gift Taxes over a 10-year period, On Ordering the Previous Question, H RES 519 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING CONSIDERATION OF H.R  8; TO AMEND THE INTERNAL REVENUE CODE OF 1986 TO PHASEOUT THE ESTATE AND GIFT TAXES OVER A 10-YEAR PERIOD
