congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,Average,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
113,House,20325,31,4,IA,200,0.937177281,1,"KING, Steve",K000362,1949,,0.612,0.18,-144.19163,0.86433,989,52,,0.528,0.212
113,House,20719,31,1,IA,100,0.797953964,1,"BRALEY, Bruce",B001259,1957,,-0.31,-0.205,-216.15749,0.806,1001,101,,-0.249,-0.265
113,House,20720,31,2,IA,100,0.803361345,1,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.029,-215.13793,0.80866,1013,91,,-0.228,-0.154
113,House,29522,31,3,IA,200,0.920100925,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-137.71153,0.873,1012,60,,0.259,0.49
113,House,20915,32,2,KS,200,0.914929108,1,"JENKINS, Lynn",J000290,1963,,0.523,0.004,-152.61619,0.86091,1019,78,,0.537,0.094
113,House,21134,32,1,KS,200,0.863790186,1,"HUELSKAMP, Tim",H001057,1968,,0.744,-0.466,-200.51034,0.819,1004,88,,0.821,0.003
113,House,21135,32,3,KS,200,0.913518052,1,"YODER, Kevin",Y000063,1976,,0.558,0.03,-139.36105,0.87159,1014,69,,0.55,0.065
113,House,21136,32,4,KS,200,0.943009795,1,"POMPEO, Mike",P000602,1963,,0.66,0.164,-90.16382,0.90946,950,31,,0.643,0.194
113,House,14854,51,5,KY,200,0.951848667,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.336,0.109,-101.31587,0.90282,991,38,,0.282,0.512
113,House,20723,51,3,KY,100,0.855047455,1,"YARMUTH, John",Y000062,1947,,-0.378,-0.27,-117.38117,0.88766,985,44,,-0.407,-0.195
113,House,20916,51,2,KY,200,0.948739496,1,"GUTHRIE, Brett",G000558,1964,,0.418,0.272,-104.59238,0.9019,1013,47,,0.426,0.203
113,House,21333,51,6,KY,200,0.944862155,1,"BARR, Garland H. (Andy) IV",B001282,1973,,0.492,0.29,-119.57554,0.88897,1016,59,,0.45,0.235
113,House,29525,51,1,KY,200,0.933448574,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-143.68819,0.864,983,57,,0.329,0.168
113,House,31102,51,4,KY,200,0.795170691,1,"MASSIE, Thomas",M001184,1971,,0.681,-0.732,-333.76107,0.72046,1018,148,,0.986,-0.166
113,House,20514,45,3,LA,200,0.95561139,1,"BOUSTANY, Charles W.",B001255,1956,,0.392,0.308,-108.11591,0.899,1016,37,,0.397,0.56
113,House,20759,45,1,LA,200,0.945900254,1,"SCALISE, Steve",S001176,1965,,0.563,0.157,-90.55014,0.91384,1005,32,,0.604,0.14
113,House,20918,45,4,LA,200,0.918333333,1,"FLEMING, John",F000456,1951,,0.59,0.022,-128.97618,0.881,1021,62,,0.667,0.185
113,House,20919,45,6,LA,200,0.939099735,1,"CASSIDY, Bill",C001075,1957,,0.457,-0.099,-140.25037,0.86653,979,57,,0.43,-0.033
113,House,21137,45,2,LA,100,0.829686013,1,"RICHMOND, Cedric",R000588,1973,,-0.485,0.33,-175.0948,0.82013,883,79,,-0.415,0.304
113,House,21374,45,5,LA,200,0.93715342,2,"McALLISTER, Vance M.",M001192,1974,,0.393,0.399,-59.93011,0.88,469,18,,0.399,0.27
113,House,90327,45,5,LA,200,0.94129979,1,"ALEXANDER, Rodney",A000361,1946,,0.331,0.408,-54.30771,0.875,405,16,,0.277,0.448
113,House,20328,2,2,ME,100,0.834448161,1,"MICHAUD, Michael H.",M001149,1955,,-0.283,-0.071,-197.72735,0.823,1017,78,,-0.291,-0.179
113,House,20920,2,1,ME,100,0.854948805,1,"PINGREE, Chellie",P000597,1955,,-0.42,-0.401,-107.61492,0.89749,995,38,,-0.43,-0.49
113,House,14873,52,5,MD,100,0.838931955,1,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.117,-150.99983,0.8557,969,76,,-0.427,0.219
113,House,20329,52,2,MD,100,0.834205934,1,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.295,0.133,-171.41332,0.83848,973,65,,-0.32,0.177
113,House,20330,52,8,MD,100,0.863255034,1,"VAN HOLLEN, Christopher",V000128,1959,,-0.39,-0.196,-113.68877,0.89354,1010,46,,-0.448,-0.097
113,House,20724,52,3,MD,100,0.851820491,1,"SARBANES, John",S001168,1962,,-0.467,-0.073,-113.96959,0.89208,998,61,,-0.524,-0.081
113,House,20763,52,4,MD,100,0.868532655,1,"EDWARDS, Donna F.",E000290,1958,,-0.562,-0.294,-91.09961,0.911,983,43,,-0.6,-0.42
113,House,21139,52,1,MD,200,0.915469146,1,"HARRIS, Andy",H001052,1957,,0.655,-0.38,-160.13523,0.85365,1012,63,,0.611,-0.105
113,House,21334,52,6,MD,100,0.830508475,1,"DELANEY, John",D000620,1963,,-0.276,0.041,-181.93895,0.83304,996,72,,-0.285,0.008
113,House,29587,52,7,MD,100,0.855207451,1,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-105.17372,0.90045,1003,47,,-0.479,-0.107
113,House,14435,3,5,MA,100,0.877300613,1,"MARKEY, Edward John",M000133,1946,,-0.511,-0.45,-22.89285,0.84402,135,10,,-0.481,-0.877
113,House,15616,3,1,MA,100,0.845070423,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.11,-108.8241,0.89367,968,59,,-0.435,-0.154
113,House,20119,3,8,MA,100,0.824165915,1,"LYNCH, Stephen F.",L000562,1955,,-0.35,0.039,-200.38309,0.80893,945,94,,-0.316,-0.17
113,House,20754,3,3,MA,100,0.861859253,1,"TSONGAS, Nicola S. (Niki)",T000465,1946,,-0.396,-0.199,-118.9719,0.88644,987,46,,-0.422,-0.148
113,House,21140,3,9,MA,100,0.834752981,1,"KEATING, William R.",K000375,1952,,-0.329,-0.129,-163.10876,0.84922,998,73,,-0.322,-0.227
113,House,21335,3,4,MA,100,0.871404399,1,"KENNEDY, Joseph P. III",K000379,1980,,-0.423,-0.19,-112.99977,0.89415,1010,36,,-0.438,-0.114
113,House,21375,3,5,MA,100,0.872495446,2,"CLARK, Katherine M.",C001101,1963,,-0.484,-0.374,-28.90723,0.94035,470,12,,-0.495,-0.441
113,House,29729,3,2,MA,100,0.83262891,1,"McGOVERN, James P.",M000312,1959,,-0.539,-0.3,-90.96949,0.91313,1001,56,,-0.666,-0.302
113,House,29730,3,6,MA,100,0.843589744,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-143.61142,0.866,998,50,,-0.366,-0.617
113,House,29919,3,7,MA,100,0.82627866,1,"CAPUANO, Michael Everett",C001037,1952,,-0.58,-0.082,-132.86972,0.87174,968,57,,-0.525,-0.229
113,House,2605,23,12,MI,100,0.838650866,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313,-153.74356,0.848,933,62,,-0.405,0.102
113,House,10713,23,13,MI,100,0.837088388,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512,-116.69178,0.88828,985,52,,-0.515,-0.482
113,House,15033,23,9,MI,100,0.865,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091,-143.30644,0.86869,1018,62,,-0.419,0.002
113,House,15446,23,6,MI,200,0.92893401,1,"UPTON, Frederick Stephen",U000031,1953,,0.335,-0.383,-161.72911,0.85081,1001,60,,0.397,-0.181
113,House,20120,23,8,MI,200,0.945632799,1,"ROGERS, Mike",R000572,1963,,0.4,0.098,-102.83054,0.898,954,47,,0.383,0.297
113,House,20331,23,10,MI,200,0.941666667,1,"MILLER, Candice S.",M001150,1954,,0.343,-0.001,-151.47621,0.862,1020,69,,0.487,0.053
113,House,20725,23,7,MI,200,0.92893401,1,"WALBERG, Tim",W000798,1951,,0.517,0.066,-128.63338,0.88008,1007,61,,0.563,0.159
113,House,20923,23,14,MI,100,0.78736123,1,"PETERS, Gary C.",P000595,1958,,-0.245,-0.196,-254.99144,0.77393,995,125,,-0.226,-0.082
113,House,21141,23,1,MI,200,0.898116438,1,"BENISHEK, Dan",B001271,1952,,0.491,-0.15,-191.03716,0.825,990,104,,0.456,-0.177
113,House,21142,23,2,MI,200,0.916946309,1,"HUIZENGA, Bill",H001058,1969,,0.587,-0.077,-126.1166,0.88316,1015,61,,0.652,0.053
113,House,21143,23,3,MI,200,0.743760399,1,"AMASH, Justin",A000367,1980,,0.654,-0.757,-347.46016,0.71083,1018,192,,0.879,-0.477
113,House,21336,23,11,MI,200,0.893812709,1,"BENTIVOLIO, Kerry",B001280,1951,,0.723,-0.319,-160.05553,0.855,1018,75,,0.722,-0.346
113,House,21372,23,5,MI,100,0.865721435,1,"KILDEE, Dan",K000380,1958,,-0.395,-0.214,-118.81123,0.88984,1018,45,,-0.41,-0.089
113,House,29124,23,4,MI,200,0.952582557,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,-107.62213,0.898,1005,28,,0.405,0.071
113,House,14263,33,8,MN,100,0.801694915,1,"NOLAN, Richard Michael",N000127,1943,,-0.372,-0.372,-247.98863,0.77998,998,111,,-0.326,-0.132
113,House,20122,33,4,MN,100,0.844255319,1,"McCOLLUM, Betty",M001143,1954,,-0.418,-0.191,-161.05462,0.85014,992,61,,-0.361,-0.147
113,House,20333,33,2,MN,200,0.956594324,1,"KLINE, John",K000363,1947,,0.49,0.154,-104.41383,0.903,1019,47,,0.446,0.247
113,House,20726,33,1,MN,100,0.802385009,1,"WALZ, Tim",W000799,1964,,-0.275,0.131,-250.32177,0.77777,996,106,,-0.254,0.023
113,House,20727,33,5,MN,100,0.83982684,1,"ELLISON, Keith",E000288,1963,,-0.537,-0.58,-111.17413,0.89265,979,39,,-0.526,-0.523
113,House,20728,33,6,MN,200,0.925858951,1,"BACHMANN, Michele",B001256,1956,,0.584,-0.03,-156.06765,0.848,947,50,,0.581,-0.157
113,House,20924,33,3,MN,200,0.91736227,1,"PAULSEN, Erik",P000594,1965,,0.402,-0.191,-178.61738,0.83893,1017,89,,0.496,-0.277
113,House,29127,33,7,MN,100,0.57978279,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.714,-419.02354,0.66231,1017,191,,-0.145,0.618
113,House,20925,46,3,MS,200,0.954198473,1,"HARPER, Gregg",H001045,1956,,0.384,0.48,-107.54588,0.89832,1003,47,,0.326,0.461
113,House,21147,46,1,MS,200,0.958918919,1,"NUNNELEE, Alan",N000186,1958,2015,0.488,0.574,-65.56397,0.919,776,26,,0.468,0.477
113,House,21148,46,4,MS,200,0.9329806,1,"PALAZZO, Steven",P000601,1970,,0.525,0.542,-113.84848,0.8885,963,48,,0.601,0.437
113,House,29368,46,2,MS,100,0.818496111,1,"THOMPSON, Bennie",T000193,1948,,-0.516,0.4,-156.82532,0.85268,984,85,,-0.494,0.287
113,House,20124,34,6,MO,200,0.918367347,1,"GRAVES, Samuel",G000546,1963,,0.442,0.174,-143.64731,0.86209,968,68,,0.46,0.304
113,House,20147,34,1,MO,100,0.84173298,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.08,-136.55363,0.86663,954,57,,-0.419,-0.074
113,House,20517,34,5,MO,100,0.841474654,1,"CLEAVER, Emanuel, II",C001061,1944,,-0.454,0.017,-122.326,0.87461,913,47,,-0.414,0.028
113,House,20926,34,3,MO,200,0.948073702,1,"LUETKEMEYER, Blaine",L000569,1952,,0.438,0.256,-104.64276,0.90222,1017,37,,0.423,0.274
113,House,21149,34,4,MO,200,0.938434477,1,"HARTZLER, Vicky",H001053,1960,,0.465,0.331,-100.00617,0.90185,968,47,,0.459,0.635
113,House,21150,34,7,MO,200,0.949251248,1,"LONG, Billy",L000576,1955,,0.546,0.241,-101.19539,0.90564,1021,35,,0.559,0.413
113,House,21337,34,2,MO,200,0.950638298,1,"WAGNER, Ann",W000812,1962,,0.448,0.148,-89.86264,0.91373,996,29,,0.463,0.19
113,House,21373,34,8,MO,200,0.931863727,2,"SMITH, Jason",S001195,1980,,0.597,0.204,-80.67564,0.91105,866,37,,0.595,0.214
113,House,29736,34,8,MO,200,1,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,,,,,,0.324,0.347
113,House,21338,64,1,MT,200,0.932885906,1,"DAINES, Steve",D000618,1962,,0.552,-0.116,-135.92866,0.87431,1012,61,,0.485,-0.107
113,House,20518,35,1,NE,200,0.930292599,1,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.064,-152.07759,0.8576,990,60,,0.262,0.126
113,House,20729,35,3,NE,200,0.957877001,1,"SMITH, Adrian",S001172,1970,,0.516,0.185,-90.97833,0.91394,1011,30,,0.492,0.39
113,House,29921,35,2,NE,200,0.917991632,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-181.53878,0.836,1015,94,,0.4,-0.051
113,House,20927,65,1,NV,100,0.848662207,1,"TITUS, Alice (Dina)",T000468,1950,,-0.302,-0.218,-146.49066,0.86561,1015,54,,-0.336,-0.115
113,House,21151,65,3,NV,200,0.887583893,1,"HECK, Joe",H001055,1961,,0.324,0.014,-243.48633,0.786,1013,114,,0.325,-0.156
113,House,21196,65,2,NV,200,0.933936652,1,"AMODEI, Mark E.",A000369,1958,,0.381,0.203,-142.56171,0.85942,941,54,,0.397,0.1
113,House,21339,65,4,NV,100,0.859035005,1,"HORSFORD, Steven",H001066,1973,,-0.355,0.091,-122.07457,0.86922,871,51,,-0.348,0.043
113,House,20731,4,1,NH,100,0.843508169,1,"SHEA-PORTER, Carol",S001170,1952,,-0.315,-0.131,-145.64,0.86294,988,58,,-0.303,-0.146
113,House,21340,4,2,NH,100,0.831234257,1,"KUSTER, Ann McLane",K000382,1956,,-0.255,-0.127,-149.90076,0.86245,1013,60,,-0.261,-0.138
113,House,14863,12,4,NJ,200,0.906143345,1,"SMITH, Christopher Henry",S000522,1953,,0.164,-0.168,-208.16552,0.81173,998,73,,0.252,-0.213
113,House,15454,12,6,NJ,100,0.847173145,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.163,-112.50395,0.88776,945,65,,-0.567,-0.262
113,House,20336,12,5,NJ,200,0.894514768,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-168.38179,0.847,1012,72,,0.671,-0.306
113,House,20542,12,8,NJ,100,0.830035971,1,"SIRES, Albio",S001165,1951,,-0.405,0.095,-130.80333,0.87212,956,62,,-0.434,0.037
113,House,20929,12,7,NJ,200,0.901830283,1,"LANCE, Leonard",L000567,1952,,0.329,-0.237,-220.38397,0.80586,1021,110,,0.375,-0.287
113,House,21153,12,3,NJ,200,0.911504425,1,"RUNYAN, Jon",R000594,1973,,0.222,0.089,-160.80751,0.846,963,61,,0.214,0.014
113,House,21536,12,1,NJ,100,0.936170213,2,"NORCROSS, Donald",N000188,1958,,-0.426,0.325,-3.71192,0.89657,34,2,,-0.535,0.83
113,House,29132,12,1,NJ,100,0.815028902,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-133.82281,0.793,576,68,,-0.413,0.093
113,House,29539,12,2,NJ,200,0.852253756,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224,-247.98124,0.7838,1018,116,,0.22,-0.215
113,House,29541,12,11,NJ,200,0.93204698,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262,-181.83218,0.83539,1011,64,,0.258,0.073
113,House,29741,12,9,NJ,100,0.863443596,1,"PASCRELL, William J., Jr.",P000096,1937,,-0.366,-0.005,-111.34208,0.89463,1000,40,,-0.401,-0.102
113,House,29923,12,12,NJ,100,0.868837209,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-91.06856,0.902,883,36,,-0.573,-0.633
113,House,31103,12,10,NJ,100,0.849185947,1,"PAYNE, Donald, Jr.",P000604,1958,,-0.517,-0.101,-112.32819,0.89294,992,49,,-0.484,-0.231
113,House,20337,66,2,NM,200,0.912162162,1,"PEARCE, Stevan",P000588,1947,,0.472,0.064,-171.30267,0.84328,1005,89,,0.441,0.18
113,House,20932,66,3,NM,100,0.851135408,1,"LUJÁN, Ben Ray",L000570,1972,,-0.367,0.014,-162.54005,0.85149,1011,64,,-0.382,0.064
113,House,21341,66,1,NM,100,0.83390411,1,"LUJAN GRISHAM, Michelle",L000580,1959,,-0.313,0.047,-178.32816,0.8347,987,73,,-0.321,0.087
113,House,13035,13,13,NY,100,0.850194553,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-127.33971,0.86,845,43,,-0.413,-0.21
113,House,15444,13,25,NY,100,0.820559062,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018,-0.465,-0.104,-154.59805,0.84685,930,78,,-0.455,-0.126
113,House,15603,13,16,NY,100,0.864069264,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.095,-124.76698,0.88103,985,51,,-0.404,0.014
113,House,15612,13,17,NY,100,0.862646566,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.155,-126.87621,0.88239,1014,55,,-0.375,0
113,House,20129,13,3,NY,100,0.839899413,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-157.31762,0.855,1006,85,,-0.382,0.079
113,House,20338,13,1,NY,100,0.812919463,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-167.87917,0.848,1017,87,,-0.339,0.015
113,House,20519,13,26,NY,100,0.860364267,1,"HIGGINS, Brian",H001038,1959,,-0.347,-0.032,-117.63811,0.88623,974,44,,-0.384,-0.128
113,House,20733,13,9,NY,100,0.829694323,1,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.206,-108.37983,0.89551,982,59,,-0.598,-0.136
113,House,20934,13,20,NY,100,0.855,1,"TONKO, Paul",T000469,1949,,-0.42,-0.265,-111.65123,0.89622,1019,36,,-0.426,-0.263
113,House,20935,13,24,NY,100,0.719195306,1,"MAFFEI, Daniel B.",M001171,1968,,-0.19,-0.062,-379.379,0.689,1017,195,,-0.148,-0.176
113,House,20957,13,21,NY,100,0.669763514,1,"OWENS, William",O000169,1949,,-0.182,0.409,-329.16526,0.714,976,142,,-0.157,0.278
113,House,21101,13,23,NY,200,0.899740709,1,"REED, Thomas W. II",R000585,1971,,0.279,0.109,-176.09457,0.83584,982,86,,0.26,0.141
113,House,21154,13,11,NY,200,0.906726457,1,"GRIMM, Michael G.",G000569,1970,,0.219,0.136,-188.92828,0.821,956,71,,0.198,0.109
113,House,21156,13,19,NY,200,0.741176471,1,"GIBSON, Christopher",G000564,1964,,0.203,-0.455,-422.41261,0.658,1011,225,,0.186,-0.572
113,House,21157,13,22,NY,200,0.869486949,1,"HANNA, Richard",H001051,1951,,0.215,-0.145,-239.02447,0.777,947,109,,0.238,-0.194
113,House,21342,13,6,NY,100,0.858895706,1,"MENG, Grace",M001188,1975,,-0.377,-0.164,-122.49026,0.88251,980,49,,-0.381,-0.133
113,House,21343,13,8,NY,100,0.845826235,1,"JEFFRIES, Hakeem",J000294,1970,,-0.487,-0.09,-109.61353,0.89569,995,57,,-0.488,-0.077
113,House,21344,13,18,NY,100,0.742398649,1,"MALONEY, Sean Patrick",M001185,1966,,-0.238,0.121,-254.14351,0.77831,1014,130,,-0.197,0.07
113,House,21345,13,27,NY,200,0.955008489,1,"COLLINS, Chris",C001092,1950,,0.357,0.236,-108.99126,0.89654,998,50,,0.383,0.168
113,House,29134,13,15,NY,100,0.855329949,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-81.69511,0.92155,1000,28,,-0.515,-0.43
113,House,29375,13,2,NY,200,0.908163265,1,"KING, Peter T.",K000210,1944,,0.259,-0.032,-192.54254,0.82581,1006,77,,0.201,0.087
113,House,29377,13,10,NY,100,0.863713799,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.505,-83.24847,0.91974,995,30,,-0.515,-0.422
113,House,29378,13,7,NY,100,0.827797203,1,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.338,-108.33725,0.89494,976,55,,-0.575,-0.253
113,House,29379,13,12,NY,100,0.844020797,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.279,-126.71503,0.87906,983,64,,-0.368,-0.184
113,House,29744,13,4,NY,100,0.815217391,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-72.89409,0.841,420,27,,-0.313,0.145
113,House,29776,13,5,NY,100,0.859540636,1,"MEEKS, Gregory W.",M001137,1953,,-0.413,-0.073,-127.62633,0.87576,962,54,,-0.435,0.021
113,House,29925,13,14,NY,100,0.848768054,1,"CROWLEY, Joseph",C001038,1962,,-0.412,-0.07,-125.39407,0.88137,993,69,,-0.471,-0.025
113,House,15092,47,6,NC,200,0.951361868,1,"COBLE, Howard",C000556,1931,2015,0.52,-0.081,-100.27951,0.891,868,34,,0.484,0.11
113,House,15438,47,4,NC,100,0.866666667,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.031,-126.88789,0.88292,1019,47,,-0.412,0.011
113,House,20340,47,1,NC,100,0.849956635,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.181,-143.70653,0.86501,991,58,,-0.422,0.237
113,House,20521,47,5,NC,200,0.907422852,1,"FOXX, Virginia Ann",F000450,1943,,0.631,0.124,-144.08487,0.86814,1019,81,,0.666,0.182
113,House,20522,47,10,NC,200,0.948761742,1,"McHENRY, Patrick T.",M001156,1975,,0.552,0.076,-97.15729,0.9067,992,31,,0.551,0.108
113,House,21159,47,2,NC,200,0.941722973,1,"ELLMERS, Renee",E000291,1964,,0.406,0.338,-116.3935,0.892,1015,41,,0.379,0.282
113,House,21346,47,8,NC,200,0.906011854,1,"HUDSON, Richard",H001067,1971,,0.582,0.107,-142.02209,0.86834,1006,72,,0.699,0.269
113,House,21347,47,9,NC,200,0.926470588,1,"PITTENGER, Robert",P000606,1948,,0.561,0.333,-111.23563,0.89332,986,58,,0.582,0.307
113,House,21348,47,11,NC,200,0.925988225,1,"MEADOWS, Mark",M001187,1959,,0.605,-0.201,-125.57278,0.88298,1009,52,,0.622,-0.108
113,House,21349,47,13,NC,200,0.916526138,1,"HOLDING, George E.B.",H001065,1968,,0.609,0.148,-111.84111,0.89537,1012,55,,0.668,0.193
113,House,21545,47,12,NC,100,0.97826087,2,"ADAMS, Alma",A000370,1946,,-0.466,0.012,-2.60277,0.92416,33,1,,-0.442,0.128
113,House,29383,47,12,NC,100,0.846405229,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-76.80809,0.862,518,37,,-0.451,-0.142
113,House,29546,47,3,NC,200,0.676630435,1,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,-939.25775,0.36856,941,334,,0.31,-0.951
113,House,29746,47,7,NC,100,0.596354167,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-389.42024,0.671,977,185,,-0.084,0.299
113,House,21350,36,1,ND,200,0.945709282,1,"CRAMER, Kevin",C001096,1961,,0.387,0.285,-108.08575,0.89476,972,47,,0.35,0.356
113,House,15029,24,9,OH,100,0.846219931,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-181.79294,0.83194,988,63,,-0.403,0.128
113,House,20130,24,12,OH,200,0.915239726,1,"TIBERI, Patrick (Pat)",T000462,1962,,0.386,-0.026,-154.31114,0.85753,1004,82,,0.406,0.012
113,House,20342,24,10,OH,200,0.913663034,1,"TURNER, Michael R.",T000463,1960,,0.27,0.206,-136.74744,0.8743,1018,67,,0.253,0.421
113,House,20343,24,13,OH,100,0.82316534,1,"RYAN, Timothy J.",R000577,1973,,-0.403,0.214,-201.19438,0.81163,964,99,,-0.384,0.168
113,House,20738,24,4,OH,200,0.889637742,1,"JORDAN, Jim",J000289,1964,,0.718,-0.218,-137.90252,0.87308,1016,77,,0.747,-0.166
113,House,20755,24,5,OH,200,0.945788157,1,"LATTA, Robert E.",L000566,1956,,0.519,0.259,-85.76618,0.91928,1019,32,,0.522,0.279
113,House,20941,24,11,OH,100,0.83479021,1,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.141,-133.94886,0.87176,976,64,,-0.571,0.154
113,House,21162,24,6,OH,200,0.926727727,1,"JOHNSON, Bill",J000292,1954,,0.432,0.281,-138.00102,0.87346,1020,77,,0.464,0.249
113,House,21163,24,15,OH,200,0.913601369,1,"STIVERS, Steve",S001187,1965,,0.299,0.273,-154.27451,0.85611,993,79,,0.331,0.21
113,House,21164,24,16,OH,200,0.912133891,1,"RENACCI, Jim",R000586,1958,,0.387,0.143,-145.07042,0.8673,1019,87,,0.345,0.343
113,House,21165,24,7,OH,200,0.948609941,1,"GIBBS, Bob",G000563,1954,,0.475,0.321,-104.69896,0.9019,1014,45,,0.427,0.191
113,House,21351,24,2,OH,200,0.938552189,1,"WENSTRUP, Brad",W000815,1958,,0.551,0.181,-106.89229,0.89948,1009,45,,0.557,0.238
113,House,21352,24,3,OH,100,0.858354538,1,"BEATTY, Joyce",B001281,1950,,-0.429,0.064,-103.51406,0.9024,1008,36,,-0.446,0.047
113,House,21353,24,14,OH,200,0.901861252,1,"JOYCE, David",J000295,1957,,0.264,0.269,-157.51421,0.85493,1005,74,,0.246,0.23
113,House,29137,24,8,OH,200,1,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,-6.4221,0.781,26,2,,0.231,0.703
113,House,29550,24,1,OH,200,0.93755204,1,"CHABOT, Steve",C000266,1953,,0.572,-0.212,-111.00981,0.89688,1020,40,,0.645,0.076
113,House,20344,53,4,OK,200,0.940972222,1,"COLE, Tom",C001053,1949,,0.331,0.359,-102.01674,0.90123,981,40,,0.287,0.404
113,House,21166,53,5,OK,200,0.938588451,1,"LANKFORD, James",L000575,1968,,0.59,0.17,-111.19331,0.8865,923,40,,0.593,0.246
113,House,21354,53,1,OK,200,0.9,1,"BRIDENSTINE, Jim",B001283,1975,,0.689,-0.157,-166.63912,0.84873,1016,65,,0.746,-0.171
113,House,21355,53,2,OK,200,0.939419795,1,"MULLIN, Markwayne",M001190,1977,,0.514,0.374,-120.344,0.8864,998,47,,0.523,0.423
113,House,29393,53,3,OK,200,0.953429297,1,"LUCAS, Frank D.",L000491,1960,,0.362,0.416,-106.33565,0.89998,1009,43,,0.322,0.539
113,House,15410,72,4,OR,100,0.821731749,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.428,0.002,-207.12541,0.81275,999,104,,-0.354,-0.309
113,House,20944,72,5,OR,100,0.750847458,1,"SCHRADER, Kurt",S001180,1951,,-0.188,0.061,-418.52381,0.65966,1006,189,,-0.188,0.032
113,House,21198,72,1,OR,100,0.865112406,1,"BONAMICI, Suzanne",B001278,1954,,-0.393,-0.396,-89.63228,0.9158,1019,32,,-0.392,-0.347
113,House,29588,72,3,OR,100,0.844463972,1,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.669,-113.84574,0.88894,967,43,,-0.432,-0.552
113,House,29932,72,2,OR,200,0.937815126,1,"WALDEN, Greg",W000791,1957,,0.334,-0.013,-125.91495,0.88268,1009,59,,0.344,0.121
113,House,20134,14,9,PA,200,0.930374238,1,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-126.08655,0.87893,977,57,,0.39,0.122
113,House,20345,14,6,PA,200,0.915456874,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-175.44856,0.84,1004,69,,0.233,0.205
113,House,20346,14,18,PA,200,0.935973041,1,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-148.88719,0.86256,1007,60,,0.367,0.19
113,House,20524,14,8,PA,200,0.858354538,1,"FITZPATRICK, Michael G.",F000451,1963,,0.202,-0.186,-273.85196,0.76,999,124,,0.196,-0.169
