congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
109,House,20347,48,3,SC,200,0,1,"BARRETT, James Gresham",B001239,1961,,0.653,0.062,-118.43396,0.873,875,44,,0.695,0.035
109,House,39300,48,4,SC,200,0,1,"INGLIS, Robert Durden",I000023,1959,,0.518,-0.058,-235.3708,0.766,882,106,,0.571,-0.539
109,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.254,-154.08657,0.83803,872,58,,-0.385,0.123
109,House,20349,37,1,SD,100,0,1,"HERSETH SANDLIN, Stephanie",H001037,1970,,-0.184,0.507,-210.22075,0.786,872,94,,-0.244,0.563
109,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.162,-0.032,-504.88638,0.56009,871,162,,-0.288,0.323
109,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-237.74923,0.762,876,118,,-0.171,0.358
109,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-321.95861,0.6898,867,131,,0.72,-0.272
109,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-338.73417,0.679,875,143,,-0.26,0.818
109,House,20350,54,4,TN,100,0,1,"DAVIS, Lincoln",D000599,1943,,-0.205,0.854,-236.66773,0.765,882,100,,-0.167,0.813
109,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.618,0.131,-131.1433,0.86256,887,51,,0.673,-0.022
109,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-166.39932,0.828,880,73,,0.414,0.071
109,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-149.4826,0.84,858,73,,0.458,0.28
109,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-265.77201,0.71,776,111,,-0.315,0.552
109,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-727.61348,0.416,830,264,,0.879,-0.477
109,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-178.82089,0.808,838,80,,-0.283,0.702
109,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-167.41971,0.81949,841,67,,0.519,0.074
109,House,15094,49,22,TX,200,1,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-100.22745,0.852,624,53,,0.454,0.222
109,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-105.88771,0.88441,862,35,,0.379,0.355
109,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-124.89671,0.86365,852,55,,0.476,0.322
109,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-145.84119,0.84901,891,65,,0.773,-0.14
109,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-108.58559,0.885,892,42,,0.631,0.336
109,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.577,-0.214,-187.11094,0.80904,883,97,,0.439,0.192
109,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.472,0.609,-120.7368,0.86958,864,54,,0.447,0.368
109,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.624,-0.332,-207.94191,0.77955,835,85,,0.557,0.195
109,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.594,-0.029,-225.55359,0.76954,861,97,,0.549,0.093
109,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.438,0.312,-152.89367,0.84183,888,52,,-0.432,0.291
109,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.436,0.089,-134.02986,0.85813,876,54,,0.38,0.223
109,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.591,0.368,-147.02544,0.84286,860,60,,0.482,0.322
109,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.601,0.153,-127.07477,0.86468,874,54,,0.504,0.336
109,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.227,0.621,-223.26415,0.77182,862,103,,-0.172,0.719
109,House,20541,49,22,TX,200,2,2,"SEKULA GIBBS, Shelley",S001166,1953,,,,,,,,,0.468,0.196
109,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.277,-108.71388,0.87382,806,47,,0.664,0.337
109,House,29144,49,17,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-221.63001,0.778,881,110,,-0.2,0.652
109,House,29571,49,25,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.313,-157.13083,0.83476,870,68,,-0.441,-0.156
109,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.309,-148.70122,0.84597,889,68,,0.543,0.275
109,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.129,-187.18773,0.79917,835,80,,-0.491,0.213
109,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.174,-98.68609,0.8834,796,43,,0.64,0.183
109,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.217,-122.43542,0.86644,854,44,,0.503,0.352
109,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.397,0.24,-130.92311,0.86059,872,44,,0.389,0.09
109,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-214.2292,0.763,791,98,,-0.289,0.488
109,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-175.48399,0.803,799,81,,-0.299,0.506
109,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-192.29413,0.802,873,87,,-0.309,0.193
109,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-134.92771,0.859,886,47,,0.419,0.297
109,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-255.94026,0.74438,867,118,,-0.327,0.583
109,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.204,-158.40297,0.83424,874,65,,-0.494,0.132
109,House,94828,49,4,TX,200,0,1,"HALL, Ralph Moody",H000067,1923,,0.424,0.308,-162.1447,0.832,880,64,,0.401,0.26
109,House,20140,67,2,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-405.24972,0.634,889,155,,-0.151,0.493
109,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.536,0.101,-142.14941,0.8465,853,60,,0.514,0.239
109,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,,0.596,0.017,-143.71534,0.837,805,62,,0.55,0.019
109,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.527,-0.374,-155.99135,0.83654,874,55,,-0.449,-0.113
109,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-179.23053,0.816,883,71,,0.3,-0.26
109,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-238.11263,0.761,873,116,,-0.219,0.177
109,House,20141,40,1,VA,200,0,1,"DAVIS, Jo Ann",D000597,1950,2007.0,0.426,0.173,-230.38427,0.752,807,103,,0.446,-0.04
109,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-137.09873,0.855,878,60,,0.38,0.211
109,House,20144,40,7,VA,200,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-128.61599,0.864,882,63,,0.468,0.178
109,House,20534,40,2,VA,200,0,1,"DRAKE, Thelma D.",D000605,1949,,0.402,0.287,-102.27282,0.892,891,38,,0.375,0.252
109,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-236.20244,0.759,855,101,,-0.338,-0.336
109,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-182.84384,0.806,849,71,,0.324,-0.422
109,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,0.015,-182.04369,0.8137,883,79,,-0.5,-0.141
109,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-127.06092,0.86751,894,47,,0.434,0.386
109,House,89767,40,5,VA,200,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.439,0.633,-219.2675,0.779,879,76,,0.378,0.606
109,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-185.93077,0.809,879,71,,-0.27,-0.175
109,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-118.66188,0.872,866,49,,-0.758,-0.348
109,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.189,-179.40182,0.81651,885,78,,-0.347,0.119
109,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.425,0.115,-117.3995,0.87363,869,47,,0.442,0.264
109,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.146,-212.78191,0.78457,877,89,,0.227,-0.268
109,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-125.63291,0.864,857,47,,0.395,0.186
109,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.161,-204.72179,0.7916,876,86,,-0.277,-0.235
109,House,29937,73,1,WA,100,0,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-169.22587,0.826,886,71,,-0.36,-0.431
109,House,29938,73,3,WA,100,0,1,"BAIRD, Brian",B001229,1956,,-0.342,0.257,-249.48439,0.747,855,108,,-0.384,0.167
109,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-279.09849,0.728,880,127,,-0.372,0.585
109,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-288.71089,0.714,858,139,,-0.286,0.502
109,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.263,0.058,-136.64463,0.85526,874,55,,0.255,-0.03
109,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-214.93907,0.779,859,87,,-0.475,0.188
109,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.581,-236.61145,0.76259,873,104,,0.722,-0.653
109,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-318.94042,0.698,888,162,,0.57,-0.638
109,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.529,-0.249,-136.77792,0.85405,867,68,,-0.483,-0.423
109,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.262,-0.082,-205.97058,0.78962,872,77,,-0.29,0.05
109,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-180.60485,0.8154,885,82,,0.604,-0.397
109,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.497,-0.163,-140.03666,0.85486,893,66,,-0.568,-0.208
109,House,29941,25,8,WI,200,0,1,"GREEN, Mark",G000545,1960,,0.456,-0.294,-340.14609,0.674,863,150,,0.433,-0.383
109,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-156.89263,0.825,815,63,,0.485,0.303
